No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2641,2013,5,19,6,1,115,111,105,16,82.77,1004,19,NW,50,0,0
2642,2013,5,19,7,1,121,112,110,17,88.2,1005,19,NW,55,0,0
2643,2013,5,19,8,1,110,79,103,16,77.79,1005,20,NW,62,0,0
2644,2013,5,19,9,1,93,83,93,16,68.81,1004,22,NW,69,0,0
2645,2013,5,19,10,1,104,101,90,16,64.76,1005,23,NW,76,0,0
2646,2013,5,19,11,1,113,94,101,15,60.74,1004,23,NW,83,0,0
2647,2013,5,19,12,1,120,107,108,15,57.2,1004,24,NW,89,0,0
2648,2013,5,19,13,1,126,99,117,16,54.14,1003,26,NW,94,0,0
2649,2013,5,19,14,1,124,99,119,15,50.78,1004,26,NW,98,0,0
2650,2013,5,19,15,1,118,103,112,14,44.89,1003,27,NW,103,0,0
2651,2013,5,19,16,1,116,101,114,15,50.78,1003,26,NW,107,0,0
2652,2013,5,19,17,1,121,104,118,13,44.61,1003,26,NW,111,0,0
2653,2013,5,19,18,1,124,112,111,17,61.21,1003,25,SW,5,0,0
2654,2013,5,19,19,1,126,104,118,17,69.01,1004,23,SW,7,0,0
2655,2013,5,19,20,1,132,86,114,17,69.01,1004,23,SW,9,0,0
2656,2013,5,19,21,1,110,88,93,16,68.81,1004,22,SW,11,0,0
2657,2013,5,19,22,1,104,80,89,17,82.89,1004,20,SE,3,0,0
2658,2013,5,19,23,1,94,72,83,17,82.89,1004,20,SE,5,0,0
2659,2013,5,20,0,1,90,73,78,17,88.2,1004,19,SE,7,0,0
2660,2013,5,20,1,1,90,74,87,16,82.77,1004,19,SW,2,0,0
2661,2013,5,20,2,1,89,71,91,16,88.11,1004,18,SW,3,0,0
2662,2013,5,20,3,1,104,78,88,17,88.2,1004,19,SE,1,0,0
2663,2013,5,20,4,1,117,83,95,17,88.2,1004,19,SE,2,0,0
2664,2013,5,20,5,1,127,96,110,17,88.2,1004,19,SE,3,0,0
2665,2013,5,20,6,1,129,118,128,18,88.28,1005,20,SE,4,0,0
2666,2013,5,20,7,1,137,137,146,18,78.09,1005,22,NE,2,0,0
2667,2013,5,20,8,1,145,120,154,16,54.14,1005,26,cv,1,0,0
2668,2013,5,20,9,1,130,90,136,17,57.69,1006,26,NW,2,0,0
2669,2013,5,20,10,1,117,91,106,16,45.44,1006,29,SW,3,0,0
2670,2013,5,20,11,1,120,83,98,16,42.9,1005,30,cv,3,0,0
2671,2013,5,20,12,1,112,93,84,16,40.52,1005,31,SW,2,0,0
2672,2013,5,20,13,1,109,78,83,14,37.73,1004,30,NW,3,0,0
2673,2013,5,20,14,1,104,119,102,13,35.35,1004,30,NW,7,0,0
2674,2013,5,20,15,1,116,119,131,14,37.73,1004,30,SW,3,0,0
2675,2013,5,20,16,1,137,109,123,15,45.16,1004,28,SW,8,0,0
2676,2013,5,20,17,1,130,101,114,15,47.88,1004,27,SW,12,0,0
2677,2013,5,20,18,1,108,102,111,15,50.78,1004,26,SW,15,0,0
2678,2013,5,20,19,1,121,127,119,15,53.88,1004,25,SW,18,0,0
2679,2013,5,20,20,1,153,139,138,16,60.98,1005,24,SW,21,0,0
2680,2013,5,20,21,1,159,139,148,16,60.98,1005,24,SE,2,0,0
2681,2013,5,20,22,1,150,111,149,16,64.76,1005,23,SE,4,0,0
2682,2013,5,20,23,1,127,98,NA,16,64.76,1005,23,SE,6,0,0
2683,2013,5,21,0,1,129,111,NA,16,68.81,1005,22,SE,8,0,0
2684,2013,5,21,1,1,131,107,129,16,73.14,1005,21,SE,9,0,0
2685,2013,5,21,2,1,134,113,133,16,77.79,1005,20,SW,1,0,0
2686,2013,5,21,3,1,139,116,140,17,82.89,1005,20,SE,2,0,0
2687,2013,5,21,4,1,135,104,139,17,88.2,1005,19,SE,3,0,0
2688,2013,5,21,5,1,126,110,139,17,88.2,1005,19,SE,5,0,0
2689,2013,5,21,6,1,127,106,136,18,88.28,1006,20,SE,7,0,0
2690,2013,5,21,7,1,125,110,137,18,69.2,1006,24,SW,2,0,0
2691,2013,5,21,8,1,118,104,119,17,54.39,1006,27,SW,3,0,0
2692,2013,5,21,9,1,110,84,116,13,37.44,1006,29,SE,2,0,0
2693,2013,5,21,10,1,96,83,113,11,29.27,1006,31,SE,5,0,0
2694,2013,5,21,11,1,91,72,93,11,29.27,1006,31,SE,8,0,0
2695,2013,5,21,12,1,85,61,93,8,22.61,1005,32,SE,12,0,0
2696,2013,5,21,13,1,81,57,75,8,22.61,1005,32,SE,16,0,0
2697,2013,5,21,14,1,67,45,72,9,25.6,1005,31,SW,5,0,0
2698,2013,5,21,15,1,52,35,57,7,22.35,1005,31,SE,6,0,0
2699,2013,5,21,16,1,48,36,43,6,22.09,1005,30,SE,12,0,0
2700,2013,5,21,17,1,62,49,59,10,30.71,1005,29,SE,17,0,0
2701,2013,5,21,18,1,62,53,63,11,36.87,1005,27,SE,22,0,0
2702,2013,5,21,19,1,62,68,69,14,50.51,1005,25,SE,28,0,0
2703,2013,5,21,20,1,78,78,85,16,60.98,1006,24,SE,33,0,0
2704,2013,5,21,21,1,91,88,94,16,64.76,1007,23,SE,37,0,0
2705,2013,5,21,22,1,62,87,98,17,69.01,1007,23,SE,41,0,0
2706,2013,5,21,23,1,101,88,94,18,78.09,1007,22,SE,46,0,0
2707,2013,5,22,0,1,102,86,95,18,78.09,1007,22,SE,51,0,0
2708,2013,5,22,1,1,62,87,99,18,78.09,1006,22,SE,56,0,0
2709,2013,5,22,2,1,108,91,98,18,83.01,1006,21,SE,60,0,0
2710,2013,5,22,3,1,62,89,96,18,83.01,1006,21,SE,63,0,0
2711,2013,5,22,4,1,96,84,98,19,88.37,1006,21,SE,66,0,0
2712,2013,5,22,5,1,92,81,92,19,88.37,1007,21,SE,69,0,0
2713,2013,5,22,6,1,62,78,93,19,88.37,1007,21,SE,72,0,0
2714,2013,5,22,7,1,62,74,93,20,83.25,1007,23,SE,75,0,0
2715,2013,5,22,8,1,78,55,76,20,73.84,1007,25,SE,79,0,0
2716,2013,5,22,9,1,65,37,59,20,65.62,1007,27,SE,84,0,0
2717,2013,5,22,10,1,52,32,42,20,61.9,1007,28,SE,90,0,0
2718,2013,5,22,11,1,50,33,39,20,61.9,1007,28,SE,94,0,0
2719,2013,5,22,12,1,44,29,42,20,61.9,1007,28,SE,99,0,0
2720,2013,5,22,13,1,39,26,36,20,61.9,1007,28,SE,104,0,0
2721,2013,5,22,14,1,38,22,37,20,61.9,1007,28,SE,109,0,0
2722,2013,5,22,15,1,33,21,34,20,61.9,1007,28,SE,115,0,0
2723,2013,5,22,16,1,25,18,35,20,65.62,1007,27,NE,6,0,0
2724,2013,5,22,17,1,29,17,38,20,69.6,1007,26,SE,7,0,0
2725,2013,5,22,18,1,35,18,40,19,69.4,1008,25,SE,13,0,0
2726,2013,5,22,19,1,36,17,37,20,73.84,1009,25,SE,18,0,0
2727,2013,5,22,20,1,35,28,37,19,73.67,1009,24,SE,24,0,0
2728,2013,5,22,21,1,36,36,37,20,83.25,1009,23,SE,29,0,0
2729,2013,5,22,22,1,39,30,41,19,78.24,1010,23,SE,34,0,0
2730,2013,5,22,23,1,32,23,NA,19,78.24,1010,23,SE,38,0,0
2731,2013,5,23,0,1,32,29,NA,19,78.24,1009,23,SE,42,0,0
2732,2013,5,23,1,1,30,24,29,19,78.24,1009,23,NE,2,0,0
2733,2013,5,23,2,1,26,27,33,20,83.25,1009,23,NE,5,0,0
2734,2013,5,23,3,1,28,24,27,20,88.45,1009,22,NE,8,0,0
2735,2013,5,23,4,1,37,33,34,20,88.45,1009,22,NE,11,0,0
2736,2013,5,23,5,1,43,21,39,20,88.45,1010,22,NE,15,0,0
2737,2013,5,23,6,1,31,12,31,20,88.45,1010,22,NE,19,0,0
2738,2013,5,23,7,1,23,13,31,20,88.45,1010,22,NE,24,0,0
2739,2013,5,23,8,1,26,20,26,20,88.45,1011,22,NE,29,0,0
2740,2013,5,23,9,1,21,11,22,19,83.13,1012,22,NE,34,0.9,0.9
2741,2013,5,23,10,1,21,24,19,20,83.25,1012,23,NE,39,0.2,1.1
2742,2013,5,23,11,1,24,27,23,20,83.25,1012,23,NE,44,0,0
2743,2013,5,23,12,1,41,38,NA,20,83.25,1012,23,NE,49,0,0
2744,2013,5,23,13,1,47,46,NA,20,83.25,1011,23,NE,54,0,0
2745,2013,5,23,14,1,44,45,NA,20,83.25,1011,23,SE,5,0,0
2746,2013,5,23,15,1,55,55,49,20,78.39,1010,24,NE,3,0,0
2747,2013,5,23,16,1,68,61,52,21,83.37,1010,24,SE,4,0,0
2748,2013,5,23,17,1,69,49,62,20,78.39,1010,24,SE,10,0,0
2749,2013,5,23,18,1,58,46,53,21,88.54,1010,23,SE,14,0,0
2750,2013,5,23,19,1,51,35,51,20,83.25,1010,23,SE,21,0,0
2751,2013,5,23,20,1,46,44,48,20,83.25,1010,23,SE,26,0,0
2752,2013,5,23,21,1,53,56,54,20,83.25,1012,23,SE,31,0,0
2753,2013,5,23,22,1,52,42,59,20,83.25,1012,23,SE,35,0,0
2754,2013,5,23,23,1,58,70,72,19,83.13,1012,22,SE,40,0,0
2755,2013,5,24,0,1,76,76,84,20,88.45,1012,22,SE,44,0,0
2756,2013,5,24,1,1,NA,80,90,20,88.45,1011,22,SE,48,0,0
2757,2013,5,24,2,1,85,67,92,19,88.37,1011,21,SE,51,0,0
2758,2013,5,24,3,1,86,83,88,19,88.37,1011,21,SE,55,0,0
2759,2013,5,24,4,1,85,69,82,19,88.37,1011,21,SE,58,0,0
2760,2013,5,24,5,1,77,54,77,19,88.37,1011,21,SE,62,0,0
2761,2013,5,24,6,1,71,55,75,20,88.45,1011,22,SE,66,0,0
2762,2013,5,24,7,1,69,61,73,20,83.25,1012,23,SE,70,0,0
2763,2013,5,24,8,1,75,57,71,20,78.39,1012,24,SE,75,0,0
2764,2013,5,24,9,1,72,50,69,20,73.84,1012,25,SE,81,0,0
2765,2013,5,24,10,1,63,53,56,21,74.02,1013,26,SE,87,0,0
2766,2013,5,24,11,1,61,38,NA,20,61.9,1012,28,SE,93,0,0
2767,2013,5,24,12,1,50,22,NA,19,54.9,1012,29,SE,99,0,0
2768,2013,5,24,13,1,42,28,30,19,51.83,1011,30,SE,106,0,0
2769,2013,5,24,14,1,38,20,28,19,54.9,1010,29,SE,113,0,0
2770,2013,5,24,15,1,47,33,38,19,51.83,1010,30,SE,120,0,0
2771,2013,5,24,16,1,52,33,39,19,54.9,1010,29,SE,128,0,0
2772,2013,5,24,17,1,51,33,40,19,58.17,1009,28,SE,134,0,0
2773,2013,5,24,18,1,52,40,41,19,65.41,1010,26,SE,141,0,0
2774,2013,5,24,19,1,57,38,44,19,69.4,1010,25,SE,147,0,0
2775,2013,5,24,20,1,54,45,47,19,73.67,1011,24,SE,154,0,0
2776,2013,5,24,21,1,51,34,44,19,73.67,1011,24,SE,160,0,0
2777,2013,5,24,22,1,41,25,35,19,78.24,1011,23,SE,166,0,0
2778,2013,5,24,23,1,36,19,NA,18,73.5,1011,23,SE,171,0,0
2779,2013,5,25,0,1,33,18,NA,18,73.5,1011,23,SE,177,0,0
2780,2013,5,25,1,1,32,19,22,18,73.5,1010,23,SE,183,0,0
2781,2013,5,25,2,1,29,17,23,18,73.5,1010,23,SE,188,0,0
2782,2013,5,25,3,1,31,21,24,18,78.09,1010,22,SE,193,0,0
2783,2013,5,25,4,1,31,8,22,18,78.09,1010,22,SE,198,0,0
2784,2013,5,25,5,1,31,24,23,19,83.13,1010,22,SE,204,0,0
2785,2013,5,25,6,1,36,25,23,19,78.24,1010,23,SE,209,0,0
2786,2013,5,25,7,1,37,23,29,19,73.67,1011,24,SE,215,0,0
2787,2013,5,25,8,1,32,16,31,18,61.44,1011,26,SE,222,0,0
2788,2013,5,25,9,1,31,24,26,18,57.93,1011,27,SE,229,0,0
2789,2013,5,25,10,1,32,17,33,17,51.31,1011,28,SE,236,0,0
2790,2013,5,25,11,1,36,22,31,18,54.65,1010,28,SE,243,0,0
2791,2013,5,25,12,1,43,28,34,18,51.57,1010,29,SE,250,0,0
2792,2013,5,25,13,1,45,24,34,19,54.9,1009,29,SE,257,0,0
2793,2013,5,25,14,1,48,27,35,19,54.9,1009,29,SE,264,0,0
2794,2013,5,25,15,1,48,37,36,18,54.65,1009,28,SE,272,0,0
2795,2013,5,25,16,1,49,33,40,19,61.67,1008,27,SE,279,0,0
2796,2013,5,25,17,1,51,34,43,19,65.41,1008,26,SE,286,0,0
2797,2013,5,25,18,1,52,44,47,19,69.4,1008,25,SE,294,0,0
2798,2013,5,25,19,1,53,45,47,19,73.67,1009,24,SE,302,0,0
2799,2013,5,25,20,1,43,42,39,19,78.24,1009,23,SE,310,0,0
2800,2013,5,25,21,1,48,38,36,19,78.24,1009,23,SE,317,0,0
2801,2013,5,25,22,1,50,38,41,19,78.24,1009,23,SE,324,0,0
2802,2013,5,25,23,1,53,37,41,19,78.24,1009,23,SE,333,0,0
2803,2013,5,26,0,1,52,40,45,19,78.24,1009,23,SE,342,0,0
2804,2013,5,26,1,1,54,46,47,19,83.13,1009,22,SE,349,0,0
2805,2013,5,26,2,1,59,45,52,19,83.13,1009,22,SE,355,0,0
2806,2013,5,26,3,1,65,55,52,19,78.24,1008,23,SE,362,0,0
2807,2013,5,26,4,1,66,59,52,18,78.09,1007,22,SE,370,0,0
2808,2013,5,26,5,1,68,51,56,18,78.09,1007,22,SE,379,0,0
2809,2013,5,26,6,1,64,55,50,18,73.5,1008,23,SE,387,0,0
2810,2013,5,26,7,1,60,46,48,19,78.24,1008,23,SE,396,0,0
2811,2013,5,26,8,1,53,43,44,19,78.24,1008,23,SE,405,0,0
2812,2013,5,26,9,1,49,39,44,19,73.67,1008,24,SE,414,0,0
2813,2013,5,26,10,1,44,30,40,19,69.4,1007,25,SE,424,0,0
2814,2013,5,26,11,1,35,26,37,19,69.4,1007,25,SE,435,0,0
2815,2013,5,26,12,1,29,16,30,18,65.19,1007,25,SE,447,0,0
2816,2013,5,26,13,1,31,21,31,18,65.19,1006,25,SE,458,0,0
2817,2013,5,26,14,1,29,19,26,19,69.4,1006,25,SE,467,0,0
2818,2013,5,26,15,1,34,27,28,19,73.67,1005,24,SE,478,0.2,0.2
2819,2013,5,26,16,1,35,34,29,19,78.24,1005,23,SE,488,1.5,1.7
2820,2013,5,26,17,1,40,24,31,20,88.45,1004,22,SE,497,1.4,3.1
2821,2013,5,26,18,1,39,40,34,20,88.45,1004,22,SE,506,0.6,3.7
2822,2013,5,26,19,1,41,24,32,20,88.45,1004,22,SE,516,0.3,4
2823,2013,5,26,20,1,37,25,28,20,88.45,1004,22,SE,525,0.1,4.1
2824,2013,5,26,21,1,31,25,24,20,83.25,1004,23,SE,534,0.1,4.2
2825,2013,5,26,22,1,30,22,28,20,83.25,1004,23,SE,543,0.2,4.4
2826,2013,5,26,23,1,24,17,NA,20,83.25,1003,23,SE,551,0.3,4.7
2827,2013,5,27,0,1,20,15,NA,21,88.54,1002,23,SE,559,0,0
2828,2013,5,27,1,1,21,16,21,21,88.54,1001,23,SE,568,1.6,1.6
2829,2013,5,27,2,1,24,7,19,21,88.54,1001,23,SE,576,0.7,2.3
2830,2013,5,27,3,1,23,8,21,21,88.54,1000,23,SE,585,0.5,2.8
2831,2013,5,27,4,1,21,8,19,21,88.54,1000,23,SE,593,0.2,3
2832,2013,5,27,5,1,23,8,22,21,88.54,1000,23,SE,601,1.6,4.6
2833,2013,5,27,6,1,26,11,25,22,94.12,1000,23,SE,608,3.3,7.9
2834,2013,5,27,7,1,30,14,NA,22,94.12,1000,23,SE,615,0.6,8.5
2835,2013,5,27,8,1,31,28,31,22,94.12,1001,23,SW,5,0.7,9.2
2836,2013,5,27,9,1,40,31,41,22,88.62,1000,24,SE,6,0,0
2837,2013,5,27,10,1,59,41,53,22,83.48,1001,25,SW,7,0,0
2838,2013,5,27,11,1,61,37,50,22,83.48,1001,25,SW,13,0,0
2839,2013,5,27,12,1,41,10,44,21,88.54,1001,23,NW,5,0.4,0.4
2840,2013,5,27,13,1,35,29,33,22,94.12,1001,23,NW,9,0.1,0.5
2841,2013,5,27,14,1,38,19,30,22,94.12,1001,23,SW,4,0,0
2842,2013,5,27,15,1,42,27,30,22,88.62,1000,24,NW,3,0,0
2843,2013,5,27,16,1,45,29,NA,22,83.48,1000,25,SW,4,0,0
2844,2013,5,27,17,1,40,30,NA,20,73.84,1000,25,SW,7,0,0
2845,2013,5,27,18,1,42,36,NA,18,69.2,1001,24,NW,6,0,0
2846,2013,5,27,19,1,44,33,NA,18,73.5,1002,23,NW,9,0,0
2847,2013,5,27,20,1,43,29,NA,18,73.5,1003,23,NW,13,0,0
2848,2013,5,27,21,1,NA,26,NA,18,73.5,1004,23,NW,17,0,0
2849,2013,5,27,22,1,NA,39,NA,17,73.32,1004,22,NW,22,0,0
2850,2013,5,27,23,1,52,45,NA,17,73.32,1005,22,NW,27,0,0
2851,2013,5,28,0,1,52,45,NA,17,73.32,1004,22,NW,31,0,0
2852,2013,5,28,1,1,NA,35,NA,17,77.94,1004,21,NW,35,0,0
2853,2013,5,28,2,1,54,28,NA,17,77.94,1004,21,NW,39,0,0
2854,2013,5,28,3,1,NA,42,NA,17,77.94,1004,21,NW,43,0,0
2855,2013,5,28,4,1,NA,39,NA,17,77.94,1004,21,NW,47,0,0
2856,2013,5,28,5,1,50,37,NA,17,77.94,1005,21,NW,49,0,0
2857,2013,5,28,6,1,52,43,NA,17,77.94,1006,21,NW,53,0,0
2858,2013,5,28,7,1,53,34,41,17,77.94,1007,21,SW,5,0,0
2859,2013,5,28,8,1,50,43,43,17,73.32,1007,22,SW,10,0,0
2860,2013,5,28,9,1,56,51,51,18,69.2,1007,24,SW,16,0,0
2861,2013,5,28,10,1,60,39,52,18,69.2,1007,24,SW,22,0,0
2862,2013,5,28,11,1,59,46,49,17,61.21,1007,25,NW,6,0.1,0.1
2863,2013,5,28,12,1,59,44,44,18,61.44,1007,26,SW,6,0,0
2864,2013,5,28,13,1,64,36,48,18,54.65,1007,28,SW,12,0,0
2865,2013,5,28,14,1,63,38,48,17,51.31,1006,28,NW,5,0,0
2866,2013,5,28,15,1,62,45,48,17,48.42,1006,29,NW,10,0,0
2867,2013,5,28,16,1,66,47,54,17,48.42,1006,29,NW,16,0,0
2868,2013,5,28,17,1,74,53,55,17,48.42,1006,29,NW,22,0,0
2869,2013,5,28,18,1,77,54,61,18,54.65,1007,28,NW,26,0,0
2870,2013,5,28,19,1,87,67,73,18,57.93,1008,27,cv,3,0,0
2871,2013,5,28,20,1,110,78,92,18,61.44,1009,26,NE,3,0,0
2872,2013,5,28,21,1,126,133,106,18,61.44,1009,26,NE,5,0,0
2873,2013,5,28,22,1,129,90,118,19,69.4,1009,25,NE,10,0,0
2874,2013,5,28,23,1,118,83,NA,19,78.24,1009,23,SE,4,0,0
2875,2013,5,29,0,1,114,73,NA,19,83.13,1009,22,SE,7,0,0
2876,2013,5,29,1,1,113,82,93,19,83.13,1009,22,NE,2,0,0
2877,2013,5,29,2,1,107,68,97,19,83.13,1009,22,SE,1,0,0
2878,2013,5,29,3,1,110,76,96,19,88.37,1009,21,SE,3,0,0
2879,2013,5,29,4,1,115,85,102,19,83.13,1009,22,NE,1,0,0
2880,2013,5,29,5,1,117,84,102,19,88.37,1009,21,NE,2,0,0
2881,2013,5,29,6,1,120,103,109,20,88.45,1010,22,NE,5,0,0
2882,2013,5,29,7,1,132,120,123,21,83.37,1010,24,cv,1,0,0
2883,2013,5,29,8,1,150,102,133,21,69.79,1010,27,cv,2,0,0
2884,2013,5,29,9,1,148,79,127,20,58.42,1010,29,NE,2,0,0
2885,2013,5,29,10,1,119,88,106,19,51.83,1010,30,NW,3,0,0
2886,2013,5,29,11,1,131,92,105,19,48.96,1010,31,NE,2,0,0
2887,2013,5,29,12,1,124,83,107,19,48.96,1010,31,NW,2,0,0
2888,2013,5,29,13,1,118,97,107,19,48.96,1010,31,NW,7,0,0
2889,2013,5,29,14,1,NA,112,116,20,52.09,1009,31,NE,7,0,0
2890,2013,5,29,15,1,NA,97,129,19,48.96,1009,31,NE,13,0,0
2891,2013,5,29,16,1,100,95,119,20,61.9,1009,28,NE,20,0,0
2892,2013,5,29,17,1,118,101,114,19,61.67,1010,27,NE,27,0,0
2893,2013,5,29,18,1,111,98,109,19,69.4,1011,25,NE,34,0,0
2894,2013,5,29,19,1,104,88,96,17,64.98,1012,24,NE,42,0,0
2895,2013,5,29,20,1,99,76,90,17,69.01,1013,23,NE,47,0,0
2896,2013,5,29,21,1,103,84,77,17,69.01,1013,23,NE,51,0,0
2897,2013,5,29,22,1,99,76,88,17,73.32,1013,22,NE,55,0,0
2898,2013,5,29,23,1,88,64,86,17,73.32,1013,22,NE,57,0,0
2899,2013,5,30,0,1,81,69,78,17,73.32,1013,22,NE,60,0,0
2900,2013,5,30,1,1,82,75,76,17,73.32,1013,22,NE,65,0,0
2901,2013,5,30,2,1,84,78,80,17,77.94,1013,21,NE,69,0,0
2902,2013,5,30,3,1,94,65,81,17,77.94,1013,21,NE,72,0,0
2903,2013,5,30,4,1,72,42,79,17,77.94,1012,21,NE,78,0.2,0.2
2904,2013,5,30,5,1,42,29,49,15,77.64,1013,19,NE,83,0,0
2905,2013,5,30,6,1,31,35,31,15,77.64,1014,19,NE,89,0,0
2906,2013,5,30,7,1,40,35,39,14,72.78,1014,19,NE,96,0,0
2907,2013,5,30,8,1,38,34,41,14,77.48,1014,18,NE,103,0.2,0.2
2908,2013,5,30,9,1,35,15,33,14,77.48,1015,18,NE,108,0.8,1
2909,2013,5,30,10,1,22,22,21,14,82.52,1015,17,NE,113,0.5,1.5
2910,2013,5,30,11,1,23,22,19,14,87.93,1015,16,NE,118,1.8,3.3
2911,2013,5,30,12,1,20,21,NA,15,93.8,1014,16,NE,122,1.1,4.4
2912,2013,5,30,13,1,14,17,NA,15,88.02,1013,17,NE,126,0.6,5
2913,2013,5,30,14,1,16,15,NA,15,88.02,1013,17,NE,128,0.3,5.3
2914,2013,5,30,15,1,17,16,NA,16,88.11,1012,18,NE,131,0.1,5.4
2915,2013,5,30,16,1,20,20,18,16,88.11,1012,18,NE,134,0,0
2916,2013,5,30,17,1,21,17,NA,16,88.11,1012,18,NE,137,0,0
2917,2013,5,30,18,1,26,33,NA,16,82.77,1012,19,NE,139,0,0
2918,2013,5,30,19,1,32,35,NA,16,82.77,1012,19,NE,142,0,0
2919,2013,5,30,20,1,34,29,NA,16,82.77,1012,19,NE,144,0.1,0.1
2920,2013,5,30,21,1,36,36,31,17,88.2,1012,19,NE,146,0,0
2921,2013,5,30,22,1,36,40,34,17,88.2,1012,19,NE,148,0,0
2922,2013,5,30,23,1,37,38,NA,16,82.77,1012,19,SE,3,0,0
2923,2013,5,31,0,1,40,37,NA,17,88.2,1011,19,NE,3,0.3,0.3
2924,2013,5,31,1,1,41,37,43,17,88.2,1011,19,SE,2,0.3,0.6
2925,2013,5,31,2,1,33,20,43,17,88.2,1010,19,SE,4,0,0
2926,2013,5,31,3,1,27,24,39,17,88.2,1010,19,SE,6,0,0
2927,2013,5,31,4,1,31,36,32,17,88.2,1010,19,NE,2,0,0
2928,2013,5,31,5,1,29,30,31,18,93.94,1010,19,SE,2,0.3,0.3
2929,2013,5,31,6,1,25,18,29,18,93.94,1010,19,SE,5,0.1,0.4
2930,2013,5,31,7,1,23,20,26,18,93.94,1010,19,SE,8,0,0
2931,2013,5,31,8,1,31,25,27,18,93.94,1010,19,SE,11,0.1,0.1
2932,2013,5,31,9,1,22,19,27,19,93.98,1010,20,SE,13,0.1,0.2
2933,2013,5,31,10,1,20,27,22,19,93.98,1010,20,SE,16,0.1,0.3
2934,2013,5,31,11,1,22,NA,24,19,93.98,1009,20,SE,20,0,0
2935,2013,5,31,12,1,19,NA,27,19,93.98,1009,20,SE,24,0.1,0.1
2936,2013,5,31,13,1,23,18,25,19,88.37,1009,21,SE,27,0.6,0.7
2937,2013,5,31,14,1,22,25,26,19,88.37,1009,21,SE,30,0,0
2938,2013,5,31,15,1,21,17,28,19,88.37,1008,21,SE,33,0.1,0.1
2939,2013,5,31,16,1,24,23,26,19,88.37,1008,21,SE,37,0,0
2940,2013,5,31,17,1,33,30,36,19,88.37,1007,21,SE,40,0,0
2941,2013,5,31,18,1,46,50,51,19,88.37,1007,21,SE,43,0,0
2942,2013,5,31,19,1,66,69,74,19,88.37,1007,21,SE,46,0,0
2943,2013,5,31,20,1,86,77,92,19,88.37,1008,21,SE,48,0,0
2944,2013,5,31,21,1,101,86,102,20,94.03,1008,21,SE,50,0,0
2945,2013,5,31,22,1,108,85,89,20,94.03,1007,21,SE,53,0,0
2946,2013,5,31,23,1,101,73,76,20,94.03,1007,21,SE,55,0,0
2947,2013,6,1,0,2,97,57,79,20,94.03,1006,21,SE,57,0,0
2948,2013,6,1,1,2,93,52,82,20,94.03,1005,21,SE,60,0,0
2949,2013,6,1,2,2,87,48,81,20,94.03,1005,21,SE,61,0.1,0.1
2950,2013,6,1,3,2,86,59,81,20,94.03,1005,21,NE,1,1.5,1.6
2951,2013,6,1,4,2,95,87,76,20,94.03,1005,21,NE,4,0.1,1.7
2952,2013,6,1,5,2,106,77,89,20,94.03,1005,21,NE,6,0,0
2953,2013,6,1,6,2,110,68,101,20,94.03,1006,21,NE,8,0,0
2954,2013,6,1,7,2,98,81,95,20,94.03,1006,21,NE,9,0,0
2955,2013,6,1,8,2,99,83,90,20,94.03,1006,21,NE,13,0,0
2956,2013,6,1,9,2,85,67,91,19,93.98,1007,20,NE,18,0,0
2957,2013,6,1,10,2,80,74,78,17,77.94,1007,21,NE,22,0,0
2958,2013,6,1,11,2,83,73,72,17,73.32,1007,22,NE,25,0,0
2959,2013,6,1,12,2,80,74,74,17,73.32,1006,22,NE,28,0,0
2960,2013,6,1,13,2,90,92,87,17,69.01,1006,23,NE,30,0,0
2961,2013,6,1,14,2,118,100,99,16,64.76,1005,23,NE,34,0,0
2962,2013,6,1,15,2,153,136,130,18,78.09,1005,22,NE,38,0,0
2963,2013,6,1,16,2,168,145,138,18,78.09,1005,22,NE,42,0.3,0.3
2964,2013,6,1,17,2,158,119,127,18,83.01,1006,21,NW,2,0.4,0.7
2965,2013,6,1,18,2,158,126,116,18,88.28,1006,20,cv,1,0.2,0.9
2966,2013,6,1,19,2,172,122,135,18,88.28,1006,20,cv,2,0,0
2967,2013,6,1,20,2,124,67,141,18,88.28,1006,20,cv,2,0,0
2968,2013,6,1,21,2,73,59,77,19,88.37,1007,21,NE,2,0,0
2969,2013,6,1,22,2,58,44,60,17,82.89,1007,20,NE,6,0,0
2970,2013,6,1,23,2,50,37,52,17,82.89,1007,20,NE,9,0,0
2971,2013,6,2,0,2,39,33,40,17,88.2,1007,19,NE,13,0,0
2972,2013,6,2,1,2,27,25,28,17,88.2,1007,19,NE,15,0,0
2973,2013,6,2,2,2,22,28,23,16,82.77,1007,19,NE,19,0,0
2974,2013,6,2,3,2,26,25,19,16,82.77,1007,19,NE,21,0,0
2975,2013,6,2,4,2,27,18,18,17,88.2,1007,19,NE,25,0,0
2976,2013,6,2,5,2,22,24,19,17,88.2,1008,19,NE,29,0,0
2977,2013,6,2,6,2,23,28,19,16,82.77,1008,19,NE,33,0,0
2978,2013,6,2,7,2,26,23,20,16,82.77,1008,19,NE,38,0,0
2979,2013,6,2,8,2,28,27,22,16,82.77,1009,19,NE,42,0,0
2980,2013,6,2,9,2,30,26,26,16,77.79,1009,20,NE,45,0,0
2981,2013,6,2,10,2,23,27,24,15,72.96,1009,20,SE,2,0,0
2982,2013,6,2,11,2,31,33,27,13,60.27,1009,21,NE,3,0,0
