No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
7275,2013,10,31,2,3,22,22,NA,12,87.75,1021,14,cv,0,0,0
7276,2013,10,31,3,3,29,32,NA,12,87.75,1021,14,NW,1,0,0
7277,2013,10,31,4,3,24,36,NA,12,87.75,1020,14,cv,1,0,0
7278,2013,10,31,5,3,24,31,NA,12,82.27,1020,15,cv,2,0,0
7279,2013,10,31,6,3,29,42,NA,12,82.27,1021,15,cv,3,0,0
7280,2013,10,31,7,3,30,43,NA,12,87.75,1021,14,NW,1,0,0
7281,2013,10,31,8,3,30,42,NA,12,82.27,1022,15,cv,1,0,0
7282,2013,10,31,9,3,32,42,NA,12,82.27,1022,15,cv,2,0,0
7283,2013,10,31,10,3,NA,NA,NA,11,77.01,1023,15,cv,3,0,0
7284,2013,10,31,11,3,35,44,NA,11,72.23,1022,16,cv,4,0,0
7285,2013,10,31,12,3,36,45,NA,11,72.23,1022,16,NE,3,0,0
7286,2013,10,31,13,3,32,32,NA,12,77.17,1020,16,NE,6,0,0
7287,2013,10,31,14,3,31,36,NA,11,72.23,1019,16,NE,9,0,0
7288,2013,10,31,15,3,28,22,NA,10,67.57,1019,16,NE,13,0,0
7289,2013,10,31,16,3,23,16,28,11,72.23,1019,16,NE,16,0,0
7290,2013,10,31,17,3,25,17,29,10,67.57,1019,16,NW,3,0,0
7291,2013,10,31,18,3,29,25,39,10,72.04,1019,15,NW,6,0,0
7292,2013,10,31,19,3,27,16,47,10,72.04,1020,15,NE,4,0,0
7293,2013,10,31,20,3,26,17,32,10,72.04,1021,15,NE,8,0,0
7294,2013,10,31,21,3,20,26,39,10,72.04,1021,15,NE,12,0,0
7295,2013,10,31,22,3,18,22,47,10,72.04,1022,15,NW,3,0,0
7296,2013,10,31,23,3,17,13,45,10,72.04,1023,15,NW,6,0,0
7297,2013,11,1,0,3,21,20,45,10,72.04,1022,15,NW,9,0,0
7298,2013,11,1,1,3,33,25,39,10,76.84,1022,14,NW,11,0,0
7299,2013,11,1,2,3,37,26,39,11,82.14,1022,14,cv,0,0,0
7300,2013,11,1,3,3,34,31,51,11,82.14,1022,14,NW,1,0,0
7301,2013,11,1,4,3,29,30,48,11,82.14,1021,14,cv,1,0,0
7302,2013,11,1,5,3,38,33,40,11,82.14,1021,14,cv,2,0,0
7303,2013,11,1,6,3,33,35,54,11,82.14,1021,14,cv,3,0,0
7304,2013,11,1,7,3,34,37,67,11,82.14,1022,14,cv,4,0,0
7305,2013,11,1,8,3,33,44,64,11,87.66,1023,13,SW,1,0,0
7306,2013,11,1,9,3,31,47,59,11,77.01,1024,15,cv,1,0,0
7307,2013,11,1,10,3,33,30,39,11,72.23,1024,16,cv,2,0,0
7308,2013,11,1,11,3,20,20,43,10,55.93,1024,19,cv,4,0,0
7309,2013,11,1,12,3,19,20,30,9,49.15,1023,20,NE,3,0,0
7310,2013,11,1,13,3,21,25,37,11,52.83,1022,21,cv,1,0,0
7311,2013,11,1,14,3,15,27,44,10,49.42,1021,21,cv,4,0,0
7312,2013,11,1,15,3,15,28,41,9,46.21,1020,21,cv,5,0,0
7313,2013,11,1,16,3,16,29,42,9,43.47,1019,22,cv,7,0,0
7314,2013,11,1,17,3,20,35,44,10,52.56,1019,20,SE,3,0,0
7315,2013,11,1,18,3,34,43,56,11,59.78,1020,19,SW,2,0,0
7316,2013,11,1,19,3,44,56,67,11,59.78,1020,19,SE,2,0,0
7317,2013,11,1,20,3,47,66,78,12,67.99,1021,18,cv,3,0,0
7318,2013,11,1,21,3,55,61,89,13,72.6,1021,18,SE,3,0,0
7319,2013,11,1,22,3,56,61,96,13,77.32,1022,17,SE,5,0,0
7320,2013,11,1,23,3,NA,NA,90,13,77.32,1022,17,SE,8,0,0
7321,2013,11,2,0,3,65,75,95,13,82.4,1022,16,SW,2,0,0
7322,2013,11,2,1,3,63,72,107,13,82.4,1022,16,cv,1,0,0
7323,2013,11,2,2,3,69,70,114,14,93.75,1021,15,cv,1,0.3,0.3
7324,2013,11,2,3,3,75,73,115,13,87.84,1021,15,cv,1,0.3,0.6
7325,2013,11,2,4,3,82,66,109,13,87.84,1021,15,SW,1,0.3,0.9
7326,2013,11,2,5,3,80,64,108,13,87.84,1021,15,cv,0,0.4,1.3
7327,2013,11,2,6,3,90,63,113,13,87.84,1020,15,cv,0,0.1,1.4
7328,2013,11,2,7,3,102,67,99,13,87.84,1021,15,cv,1,0,0
7329,2013,11,2,8,3,NA,NA,105,13,87.84,1022,15,cv,1,0.1,0.1
7330,2013,11,2,9,3,111,93,138,14,93.75,1022,15,cv,2,0,0
7331,2013,11,2,10,3,102,128,143,14,93.75,1023,15,cv,3,0,0
7332,2013,11,2,11,3,92,116,174,14,87.93,1023,16,NW,2,0,0
7333,2013,11,2,12,3,51,86,150,13,77.32,1022,17,NE,4,0,0
7334,2013,11,2,13,3,33,62,84,13,82.4,1021,16,NE,8,0,0
7335,2013,11,2,14,3,27,56,66,12,77.17,1021,16,NW,4,0,0
7336,2013,11,2,15,3,23,47,55,12,82.27,1020,15,NW,10,0,0
7337,2013,11,2,16,3,23,45,55,12,82.27,1020,15,NW,14,0,0
7338,2013,11,2,17,3,29,45,50,13,87.84,1020,15,NW,18,0,0
7339,2013,11,2,18,3,29,27,56,12,82.27,1021,15,NW,21,0,0
7340,2013,11,2,19,3,23,21,58,12,82.27,1022,15,NW,24,0,0
7341,2013,11,2,20,3,27,27,48,12,87.75,1022,14,NW,26,0,0
7342,2013,11,2,21,3,33,34,38,12,82.27,1024,15,NW,28,0,0
7343,2013,11,2,22,3,39,46,57,12,87.75,1024,14,NW,29,0,0
7344,2013,11,2,23,3,45,45,63,12,87.75,1024,14,cv,0,0,0
7345,2013,11,3,0,3,41,49,57,12,87.75,1024,14,cv,0,0,0
7346,2013,11,3,1,3,42,54,81,12,87.75,1024,14,cv,0,0,0
7347,2013,11,3,2,3,41,53,79,13,93.7,1024,14,cv,0,0,0
7348,2013,11,3,3,3,40,52,69,13,93.7,1024,14,cv,0,0,0
7349,2013,11,3,4,3,38,51,65,13,93.7,1023,14,cv,0,0,0
7350,2013,11,3,5,3,34,51,67,13,93.7,1023,14,SW,1,0,0
7351,2013,11,3,6,3,38,61,70,13,93.7,1023,14,cv,0,0,0
7352,2013,11,3,7,3,41,53,72,13,93.7,1024,14,SW,1,0,0
7353,2013,11,3,8,3,46,53,77,13,93.7,1024,14,cv,1,0,0
7354,2013,11,3,9,3,46,56,83,13,87.84,1025,15,cv,2,0,0
7355,2013,11,3,10,3,46,59,68,13,87.84,1026,15,cv,3,0,0
7356,2013,11,3,11,3,43,59,80,12,77.17,1026,16,cv,4,0,0
7357,2013,11,3,12,3,29,47,74,13,77.32,1025,17,cv,5,0,0
7358,2013,11,3,13,3,25,35,54,10,59.54,1024,18,cv,6,0,0
7359,2013,11,3,14,3,35,28,62,8,52.02,1023,18,NE,4,0,0
7360,2013,11,3,15,3,34,37,50,8,52.02,1023,18,NE,7,0,0
7361,2013,11,3,16,3,24,42,43,9,55.67,1023,18,SE,3,0,0
7362,2013,11,3,17,3,18,47,49,10,59.54,1023,18,SE,5,0,0
7363,2013,11,3,18,3,22,58,66,12,77.17,1023,16,SW,2,0,0
7364,2013,11,3,19,3,22,74,93,12,77.17,1024,16,cv,1,0,0
7365,2013,11,3,20,3,25,NA,97,12,77.17,1025,16,cv,2,0.2,0.2
7366,2013,11,3,21,3,41,NA,95,12,82.27,1025,15,cv,3,0.1,0.3
7367,2013,11,3,22,3,65,73,105,12,82.27,1026,15,cv,3,0,0
7368,2013,11,3,23,3,55,71,86,13,87.84,1026,15,cv,3,0,0
7369,2013,11,4,0,3,44,68,111,13,87.84,1026,15,cv,4,0,0
7370,2013,11,4,1,3,51,56,62,13,87.84,1026,15,SW,1,0,0
7371,2013,11,4,2,3,61,56,49,13,93.7,1025,14,NW,1,0,0
7372,2013,11,4,3,3,65,62,45,12,87.75,1025,14,cv,0,0,0
7373,2013,11,4,4,3,58,64,71,12,87.75,1024,14,NW,1,0,0
7374,2013,11,4,5,3,43,47,87,13,87.84,1024,15,SW,1,0,0
7375,2013,11,4,6,3,35,46,67,12,87.75,1024,14,cv,0,0,0
7376,2013,11,4,7,3,37,56,57,13,93.7,1024,14,NW,1,0,0
7377,2013,11,4,8,3,36,60,46,12,87.75,1025,14,NW,2,0,0
7378,2013,11,4,9,3,36,62,60,12,82.27,1025,15,cv,1,0,0
7379,2013,11,4,10,3,37,76,70,13,87.84,1025,15,SW,1,0,0
7380,2013,11,4,11,3,48,72,84,12,82.27,1025,15,SE,2,0,0
7381,2013,11,4,12,3,62,55,92,12,77.17,1025,16,cv,1,0,0
7382,2013,11,4,13,3,49,46,83,12,77.17,1024,16,SE,2,0,0
7383,2013,11,4,14,3,44,43,68,12,77.17,1023,16,SE,4,0,0
7384,2013,11,4,15,3,43,40,66,12,82.27,1022,15,NE,4,0,0
7385,2013,11,4,16,3,38,32,56,11,77.01,1022,15,NE,8,0,0
7386,2013,11,4,17,3,34,33,50,10,72.04,1022,15,NE,11,0,0
7387,2013,11,4,18,3,46,35,54,11,72.23,1022,16,NE,13,0,0
7388,2013,11,4,19,3,46,43,50,11,77.01,1023,15,NE,15,0,0
7389,2013,11,4,20,3,56,42,63,11,77.01,1024,15,cv,1,0,0
7390,2013,11,4,21,3,47,48,62,12,82.27,1025,15,NW,1,0,0
7391,2013,11,4,22,3,44,59,86,11,82.14,1025,14,cv,1,0,0
7392,2013,11,4,23,3,46,60,85,11,82.14,1025,14,cv,2,0,0
7393,2013,11,5,0,3,49,69,77,11,82.14,1025,14,cv,3,0,0
7394,2013,11,5,1,3,50,74,99,11,82.14,1024,14,cv,4,0.4,0.4
7395,2013,11,5,2,3,53,75,103,11,82.14,1024,14,cv,5,0,0
7396,2013,11,5,3,3,53,63,91,12,87.75,1024,14,cv,6,0.3,0.3
7397,2013,11,5,4,3,38,58,68,12,93.65,1023,13,NE,2,0.1,0.4
7398,2013,11,5,5,3,31,64,79,12,93.65,1024,13,NW,2,0.2,0.6
7399,2013,11,5,6,3,32,49,80,12,93.65,1023,13,cv,1,0,0
7400,2013,11,5,7,3,23,29,62,12,87.75,1024,14,cv,2,0,0
7401,2013,11,5,8,3,27,41,35,12,87.75,1025,14,cv,3,0,0
7402,2013,11,5,9,3,31,38,66,12,87.75,1026,14,NW,2,0,0
7403,2013,11,5,10,3,22,21,64,13,93.7,1026,14,NW,4,0,0
7404,2013,11,5,11,3,17,25,40,13,87.84,1026,15,cv,1,0,0
7405,2013,11,5,12,3,17,19,28,13,82.4,1025,16,cv,2,0,0
7406,2013,11,5,13,3,29,26,23,12,67.99,1024,18,cv,3,0,0
7407,2013,11,5,14,3,29,45,38,11,59.78,1023,19,NW,2,0,0
7408,2013,11,5,15,3,31,61,59,11,56.19,1022,20,cv,1,0,0
7409,2013,11,5,16,3,40,52,82,10,52.56,1021,20,cv,2,0,0
7410,2013,11,5,17,3,43,26,80,11,59.78,1022,19,SW,2,0,0
7411,2013,11,5,18,3,40,38,68,12,67.99,1022,18,SW,5,0,0
7412,2013,11,5,19,3,43,46,58,13,82.4,1023,16,SW,7,0,0
7413,2013,11,5,20,3,48,44,66,12,87.75,1023,14,SW,8,0,0
7414,2013,11,5,21,3,50,48,67,12,93.65,1024,13,cv,1,0,0
7415,2013,11,5,22,3,NA,NA,70,12,87.75,1024,14,cv,2,0,0
7416,2013,11,5,23,3,53,52,70,12,87.75,1024,14,SE,2,0,0
7417,2013,11,6,0,3,50,48,78,11,87.66,1024,13,cv,1,0,0
7418,2013,11,6,1,3,46,43,74,11,93.6,1024,12,cv,2,0,0
7419,2013,11,6,2,3,48,41,79,11,87.66,1024,13,cv,3,0,0
7420,2013,11,6,3,3,48,36,77,11,93.6,1023,12,cv,4,0,0
7421,2013,11,6,4,3,NA,NA,76,11,93.6,1023,12,SE,2,0,0
7422,2013,11,6,5,3,51,37,71,11,93.6,1023,12,cv,0,0,0
7423,2013,11,6,6,3,46,39,73,11,93.6,1023,12,cv,0,0,0
7424,2013,11,6,7,3,44,50,77,12,93.65,1023,13,cv,1,0,0
7425,2013,11,6,8,3,NA,NA,66,12,93.65,1024,13,cv,2,0,0
7426,2013,11,6,9,3,40,51,69,13,93.7,1025,14,cv,3,0,0
7427,2013,11,6,10,3,NA,NA,64,12,82.27,1025,15,cv,4,0,0
7428,2013,11,6,11,3,NA,NA,77,12,82.27,1025,15,cv,5,0,0
7429,2013,11,6,12,3,NA,NA,80,12,77.17,1025,16,NE,1,0,0
7430,2013,11,6,13,3,NA,NA,88,12,72.42,1024,17,cv,1,0,0
7431,2013,11,6,14,3,NA,NA,82,12,67.99,1023,18,cv,2,0,0
7432,2013,11,6,15,3,NA,NA,71,11,63.64,1022,18,cv,3,0,0
7433,2013,11,6,16,3,NA,NA,69,12,72.42,1022,17,NE,2,0.6,0.6
7434,2013,11,6,17,3,NA,NA,60,13,77.32,1022,17,NE,4,0.7,1.3
7435,2013,11,6,18,3,NA,NA,69,12,77.17,1022,16,NW,1,0.1,1.4
7436,2013,11,6,19,3,NA,NA,81,13,87.84,1023,15,NW,3,0.1,1.5
7437,2013,11,6,20,3,NA,NA,75,13,87.84,1024,15,cv,1,0,0
7438,2013,11,6,21,3,NA,NA,83,13,87.84,1024,15,cv,2,0,0
7439,2013,11,6,22,3,NA,NA,111,13,87.84,1024,15,cv,3,0,0
7440,2013,11,6,23,3,NA,NA,99,13,87.84,1024,15,NW,1,0,0
7441,2013,11,7,0,3,NA,NA,90,13,87.84,1024,15,cv,1,0,0
7442,2013,11,7,1,3,NA,NA,90,13,93.7,1023,14,cv,1,0,0
7443,2013,11,7,2,3,NA,NA,99,13,93.7,1023,14,SW,1,0,0
7444,2013,11,7,3,3,NA,NA,97,13,93.7,1022,14,SW,3,0,0
7445,2013,11,7,4,3,NA,NA,104,13,93.7,1021,14,cv,1,0,0
7446,2013,11,7,5,3,NA,NA,120,13,93.7,1021,14,cv,2,0,0
7447,2013,11,7,6,3,NA,NA,137,13,93.7,1020,14,SW,1,0,0
7448,2013,11,7,7,3,NA,NA,138,13,93.7,1020,14,SW,2,0,0
7449,2013,11,7,8,3,NA,NA,129,13,93.7,1020,14,cv,1,0,0
7450,2013,11,7,9,3,NA,NA,135,13,93.7,1020,14,cv,1,0,0
7451,2013,11,7,10,3,NA,NA,138,13,87.84,1020,15,cv,1,0,0
7452,2013,11,7,11,3,NA,NA,142,13,87.84,1020,15,cv,1,0,0
7453,2013,11,7,12,3,NA,NA,158,13,82.4,1018,16,cv,1,0,0
7454,2013,11,7,13,3,90,100,172,13,77.32,1017,17,cv,1,0,0
7455,2013,11,7,14,3,91,82,155,12,72.42,1015,17,cv,2,0,0
7456,2013,11,7,15,3,NA,NA,130,12,82.27,1014,15,NW,2,0,0
7457,2013,11,7,16,3,81,111,138,13,93.7,1014,14,NW,4,0,0
7458,2013,11,7,17,3,101,67,140,13,93.7,1014,14,cv,1,0,0
7459,2013,11,7,18,3,98,89,133,12,87.75,1014,14,cv,2,0.1,0.1
7460,2013,11,7,19,3,75,102,166,13,93.7,1014,14,cv,3,0,0
7461,2013,11,7,20,3,67,100,168,13,87.84,1015,15,NW,1,0,0
7462,2013,11,7,21,3,69,96,144,13,87.84,1015,15,cv,1,0,0
7463,2013,11,7,22,3,56,81,125,13,93.7,1015,14,cv,2,0,0
7464,2013,11,7,23,3,44,77,124,13,93.7,1015,14,cv,3,0,0
7465,2013,11,8,0,3,44,77,94,13,93.7,1015,14,cv,4,0,0
7466,2013,11,8,1,3,44,77,89,12,87.75,1015,14,cv,5,0,0
7467,2013,11,8,2,3,46,67,101,12,87.75,1015,14,cv,6,0,0
7468,2013,11,8,3,3,42,53,86,12,87.75,1015,14,NW,1,0,0
7469,2013,11,8,4,3,46,50,75,12,87.75,1015,14,cv,1,0,0
7470,2013,11,8,5,3,47,49,80,12,87.75,1015,14,cv,2,0,0
7471,2013,11,8,6,3,48,53,79,12,87.75,1014,14,cv,3,0,0
7472,2013,11,8,7,3,54,59,76,12,87.75,1015,14,SW,1,0,0
7473,2013,11,8,8,3,54,59,92,12,87.75,1015,14,cv,1,0,0
7474,2013,11,8,9,3,64,83,120,12,87.75,1016,14,SW,2,0,0
7475,2013,11,8,10,3,63,80,126,12,82.27,1016,15,SW,4,0,0
7476,2013,11,8,11,3,54,74,104,12,77.17,1015,16,cv,2,0,0
7477,2013,11,8,12,3,56,66,97,12,67.99,1014,18,cv,3,0,0
7478,2013,11,8,13,3,59,72,98,12,63.87,1013,19,cv,4,0,0
7479,2013,11,8,14,3,62,60,122,12,60.03,1011,20,cv,5,0,0
7480,2013,11,8,15,3,52,53,94,12,60.03,1011,20,cv,6,0,0
7481,2013,11,8,16,3,46,53,80,12,60.03,1011,20,SE,2,0,0
7482,2013,11,8,17,3,47,52,80,12,63.87,1011,19,SW,2,0,0
7483,2013,11,8,18,3,52,58,82,13,72.6,1011,18,SW,3,0,0
7484,2013,11,8,19,3,57,70,84,13,77.32,1012,17,SW,4,0,0
7485,2013,11,8,20,3,66,85,102,13,82.4,1012,16,cv,0,0,0
7486,2013,11,8,21,3,67,83,111,12,67.99,1013,18,SE,2,0,0
7487,2013,11,8,22,3,67,87,118,13,77.32,1013,17,cv,1,0,0
7488,2013,11,8,23,3,66,89,97,13,77.32,1013,17,cv,2,0,0
7489,2013,11,9,0,3,63,88,94,13,77.32,1013,17,cv,3,0,0
7490,2013,11,9,1,3,58,81,82,13,77.32,1014,17,cv,4,0,0
7491,2013,11,9,2,3,52,63,94,13,77.32,1014,17,cv,5,0.5,0.5
7492,2013,11,9,3,3,50,58,85,13,77.32,1014,17,SE,2,1.5,2
7493,2013,11,9,4,3,47,49,80,13,82.4,1014,16,NE,1,0.4,2.4
7494,2013,11,9,5,3,48,50,74,13,82.4,1014,16,NE,3,0.5,2.9
7495,2013,11,9,6,3,62,49,70,14,93.75,1015,15,cv,1,0.1,3
7496,2013,11,9,7,3,62,49,76,14,93.75,1016,15,cv,2,0.1,3.1
7497,2013,11,9,8,3,69,81,103,14,93.75,1017,15,cv,3,0,0
7498,2013,11,9,9,3,72,90,133,14,93.75,1017,15,cv,4,0,0
7499,2013,11,9,10,3,76,85,118,14,93.75,1018,15,cv,5,0,0
7500,2013,11,9,11,3,84,96,132,14,87.93,1018,16,cv,6,0,0
7501,2013,11,9,12,3,80,106,147,14,82.52,1018,17,cv,7,0,0
7502,2013,11,9,13,3,81,101,153,15,82.65,1017,18,SW,2,0,0
7503,2013,11,9,14,3,78,89,137,15,72.96,1016,20,cv,0,0,0
7504,2013,11,9,15,3,68,82,120,14,68.4,1016,20,cv,1,0,0
7505,2013,11,9,16,3,66,82,115,13,60.27,1016,21,cv,2,0,0
7506,2013,11,9,17,3,NA,NA,131,11,52.83,1017,21,cv,3,0,0
7507,2013,11,9,18,3,89,102,133,13,64.09,1017,20,cv,4,0,0
7508,2013,11,9,19,3,NA,NA,152,13,82.4,1018,16,cv,4,0,0
7509,2013,11,9,20,3,NA,NA,176,14,87.93,1020,16,NW,1,0,0
7510,2013,11,9,21,3,NA,NA,84,14,82.52,1021,17,cv,0,0,0
7511,2013,11,9,22,3,NA,NA,43,11,59.78,1022,19,NE,4,0,0
7512,2013,11,9,23,3,NA,NA,34,8,52.02,1022,18,NW,4,0,0
7513,2013,11,10,0,3,NA,NA,36,7,51.75,1022,17,NW,9,0,0
7514,2013,11,10,1,3,NA,NA,41,6,51.48,1023,16,NW,14,0,0
7515,2013,11,10,2,3,NA,NA,34,6,51.48,1023,16,NE,3,0,0
7516,2013,11,10,3,3,NA,NA,48,6,51.48,1023,16,NW,2,0,0
7517,2013,11,10,4,3,NA,NA,38,8,62.95,1023,15,cv,1,0,0
7518,2013,11,10,5,3,20,17,35,8,62.95,1023,15,cv,2,0,0
7519,2013,11,10,6,3,25,21,32,7,58.79,1023,15,NW,1,0,0
7520,2013,11,10,7,3,27,29,39,7,58.79,1024,15,cv,1,0,0
7521,2013,11,10,8,3,27,29,45,6,54.88,1024,15,NW,1,0,0
7522,2013,11,10,9,3,21,32,41,7,58.79,1025,15,NW,2,0,0
7523,2013,11,10,10,3,20,26,45,7,55.15,1025,16,cv,1,0,0
7524,2013,11,10,11,3,24,26,37,4,42.02,1025,17,NW,3,0,0
7525,2013,11,10,12,3,18,21,41,5,45.07,1024,17,NW,5,0,0
7526,2013,11,10,13,3,18,19,39,5,42.32,1022,18,NE,3,0,0
7527,2013,11,10,14,3,18,19,37,4,42.02,1021,17,NE,7,0,0
7528,2013,11,10,15,3,25,19,35,5,45.07,1020,17,NE,12,0,0
7529,2013,11,10,16,3,23,18,33,5,45.07,1020,17,NW,4,0,0
7530,2013,11,10,17,3,21,19,32,6,48.31,1020,17,NW,8,0,0
7531,2013,11,10,18,3,23,28,35,6,48.31,1021,17,NE,5,0,0
7532,2013,11,10,19,3,23,36,38,6,51.48,1021,16,NW,4,0,0
7533,2013,11,10,20,3,23,36,51,6,54.88,1022,15,NW,8,0,0
7534,2013,11,10,21,3,32,40,42,7,58.79,1023,15,NE,3,0,0
7535,2013,11,10,22,3,29,48,59,7,58.79,1023,15,NW,2,0,0
7536,2013,11,10,23,3,24,46,59,7,62.71,1024,14,NW,4,0,0
7537,2013,11,11,0,3,21,39,50,7,62.71,1024,14,NW,7,0,0
7538,2013,11,11,1,3,18,39,48,6,58.54,1023,14,NW,10,0,0
7539,2013,11,11,2,3,18,33,41,6,58.54,1023,14,NW,12,0,0
7540,2013,11,11,3,3,20,34,43,6,62.48,1023,13,NW,14,0,0
7541,2013,11,11,4,3,23,40,31,6,62.48,1022,13,NW,16,0,0
7542,2013,11,11,5,3,28,37,45,6,62.48,1022,13,NW,18,0,0
7543,2013,11,11,6,3,25,41,44,6,62.48,1022,13,NW,19,0,0
7544,2013,11,11,7,3,26,41,46,7,66.93,1022,13,NW,20,0,0
7545,2013,11,11,8,3,25,34,40,7,66.93,1023,13,NW,21,0,0
7546,2013,11,11,9,3,25,34,35,8,67.15,1024,14,cv,1,0,0
7547,2013,11,11,10,3,26,32,35,7,58.79,1024,15,NE,3,0,0
7548,2013,11,11,11,3,26,32,43,7,58.79,1023,15,NE,6,0,0
7549,2013,11,11,12,3,27,18,47,7,58.79,1022,15,NE,9,0,0
7550,2013,11,11,13,3,27,18,35,8,59.04,1021,16,NE,11,0,0
7551,2013,11,11,14,3,25,18,37,8,62.95,1020,15,NE,15,0,0
7552,2013,11,11,15,3,18,15,28,7,58.79,1019,15,NE,19,0,0
7553,2013,11,11,16,3,20,18,24,7,58.79,1019,15,NE,24,0,0
7554,2013,11,11,17,3,18,20,25,7,62.71,1019,14,NE,27,0,0
7555,2013,11,11,18,3,18,20,29,7,62.71,1020,14,NE,32,0,0
7556,2013,11,11,19,3,21,25,28,8,71.66,1020,13,NE,37,0,0
7557,2013,11,11,20,3,24,21,37,7,62.71,1021,14,NE,41,0,0
7558,2013,11,11,21,3,21,19,27,7,66.93,1022,13,NE,45,0,0
7559,2013,11,11,22,3,22,19,27,7,66.93,1022,13,NE,50,0,0
7560,2013,11,11,23,3,24,18,27,7,66.93,1022,13,NE,54,0,0
7561,2013,11,12,0,3,23,17,32,7,66.93,1022,13,NE,57,0,0
7562,2013,11,12,1,3,20,26,38,8,76.52,1022,12,cv,1,0,0
7563,2013,11,12,2,3,22,29,45,8,76.52,1021,12,NW,2,0,0
7564,2013,11,12,3,3,26,28,32,8,81.75,1021,11,NW,4,0,0
7565,2013,11,12,4,3,21,27,37,8,76.52,1021,12,NW,6,0,0
7566,2013,11,12,5,3,19,25,28,8,76.52,1021,12,NW,8,0,0
7567,2013,11,12,6,3,18,22,31,8,81.75,1021,11,cv,1,0,0
7568,2013,11,12,7,3,19,24,33,8,76.52,1022,12,cv,2,0,0
7569,2013,11,12,8,3,28,31,36,9,81.88,1022,12,cv,3,0,0
7570,2013,11,12,9,3,29,31,36,9,81.88,1023,12,cv,4,0,0
7571,2013,11,12,10,3,29,36,33,9,76.68,1024,13,SW,2,0,0
7572,2013,11,12,11,3,25,41,52,9,71.85,1023,14,cv,1,0,0
7573,2013,11,12,12,3,21,22,57,7,58.79,1022,15,NE,3,0,0
7574,2013,11,12,13,3,21,22,50,6,51.48,1021,16,NE,6,0,0
7575,2013,11,12,14,3,19,17,36,6,45.36,1019,18,NE,10,0,0
7576,2013,11,12,15,3,NA,17,28,5,45.07,1019,17,NE,13,0,0
7577,2013,11,12,16,3,NA,18,25,6,48.31,1018,17,NE,17,0,0
7578,2013,11,12,17,3,NA,16,35,5,48.03,1018,16,NE,20,0,0
7579,2013,11,12,18,3,NA,16,21,8,62.95,1019,15,SE,4,0,0
7580,2013,11,12,19,3,NA,20,29,7,62.71,1019,14,SE,7,0,0
7581,2013,11,12,20,3,NA,21,33,7,62.71,1020,14,SE,9,0,0
7582,2013,11,12,21,3,NA,24,28,7,66.93,1020,13,cv,1,0,0
7583,2013,11,12,22,3,NA,26,41,8,67.15,1021,14,cv,2,0,0
7584,2013,11,12,23,3,NA,26,38,8,67.15,1021,14,SE,2,0,0
7585,2013,11,13,0,3,17,23,35,9,76.68,1021,13,SW,2,0,0
7586,2013,11,13,1,3,24,25,33,9,76.68,1021,13,cv,0,0,0
7587,2013,11,13,2,3,19,33,34,9,76.68,1021,13,cv,1,0,0
7588,2013,11,13,3,3,21,33,36,9,76.68,1020,13,NW,2,0,0
7589,2013,11,13,4,3,20,50,47,9,76.68,1020,13,cv,1,0,0
7590,2013,11,13,5,3,23,31,40,9,81.88,1020,12,NW,2,0,0
7591,2013,11,13,6,3,28,22,44,9,81.88,1019,12,cv,1,0,0
7592,2013,11,13,7,3,22,20,41,8,71.66,1020,13,NW,2,0,0
7593,2013,11,13,8,3,28,24,57,9,76.68,1020,13,NW,3,0,0
7594,2013,11,13,9,3,33,29,52,9,76.68,1021,13,cv,1,0,0
7595,2013,11,13,10,3,32,36,49,9,76.68,1021,13,NE,3,0,0
7596,2013,11,13,11,3,29,39,55,10,87.57,1021,12,NE,7,0,0
7597,2013,11,13,12,3,25,42,73,9,81.88,1021,12,NE,11,0,0
7598,2013,11,13,13,3,26,47,52,8,76.52,1019,12,NW,5,0,0
7599,2013,11,13,14,3,26,26,55,8,76.52,1018,12,NE,6,0,0
7600,2013,11,13,15,3,29,20,60,8,71.66,1018,13,NE,11,0,0
7601,2013,11,13,16,3,35,18,50,8,71.66,1018,13,NE,16,0,0
7602,2013,11,13,17,3,31,16,37,8,71.66,1019,13,NE,21,0,0
7603,2013,11,13,18,3,24,19,28,8,71.66,1020,13,NE,26,0,0
7604,2013,11,13,19,3,27,23,28,8,71.66,1021,13,NE,31,0,0
7605,2013,11,13,20,3,22,21,28,8,71.66,1022,13,NE,34,0,0
7606,2013,11,13,21,3,19,25,32,8,76.52,1023,12,NW,2,0,0
7607,2013,11,13,22,3,24,39,40,8,76.52,1024,12,cv,1,0,0
7608,2013,11,13,23,3,29,33,45,8,76.52,1025,12,NW,1,0,0
7609,2013,11,14,0,3,24,32,52,7,71.47,1025,12,cv,1,0,0
7610,2013,11,14,1,3,25,35,49,7,71.47,1025,12,cv,2,0,0
7611,2013,11,14,2,3,25,37,54,8,81.75,1025,11,cv,2,0,0
7612,2013,11,14,3,3,28,39,43,8,76.52,1025,12,cv,3,0,0
7613,2013,11,14,4,3,29,38,47,8,76.52,1025,12,cv,3,0,0
7614,2013,11,14,5,3,33,37,61,9,87.47,1025,11,cv,3,0,0
7615,2013,11,14,6,3,36,36,55,8,76.52,1025,12,cv,3,0,0
7616,2013,11,14,7,3,37,37,58,9,87.47,1025,11,cv,3,0,0
7617,2013,11,14,8,3,38,43,63,9,87.47,1026,11,cv,3,0,0
