No,year,month,day,hour,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
3149,2013,5,12,4,1,68,NA,68,22.2,93,998.3,23.4,NE,3.3,0,0
3150,2013,5,12,5,1,75,NA,75,22,93,998.3,23.2,NW,1.1,0,0
3151,2013,5,12,6,1,47,NA,47,22.1,95,998.9,22.9,NW,2.8,0,0
3152,2013,5,12,7,1,41,NA,41,22.1,93,1000.1,23.3,NW,3.8,0,0
3153,2013,5,12,8,1,52,NA,52,22.3,91,1000.5,23.9,NW,5,0,0
3154,2013,5,12,9,1,53,NA,53,22.9,89,1001,24.8,NW,6.7,0,0
3155,2013,5,12,10,1,67,NA,67,22.3,83,1001.4,25.4,NE,2.7,0,0
3156,2013,5,12,11,1,71,NA,71,22.2,80,1001.1,25.9,NE,4.7,0,0
3157,2013,5,12,12,1,73,NA,73,22.2,76,1001,26.8,NE,5.8,0,0
3158,2013,5,12,13,1,81,NA,81,22.3,72,1000.2,27.8,SE,1.3,0,0
3159,2013,5,12,14,1,82,NA,82,23,72,999.7,28.5,NE,0.8,0,0
3160,2013,5,12,15,1,89,NA,89,23.5,71,998.8,29.3,NE,2.5,0,0
3161,2013,5,12,16,1,84,NA,84,22.8,67,998.1,29.6,NW,0.7,0,0
3162,2013,5,12,17,1,97,NA,97,23.3,69,997.8,29.6,NE,2,0,0
3163,2013,5,12,18,1,138,NA,138,23.4,77,997.9,27.8,NE,4.1,0,0
3164,2013,5,12,19,1,154,NA,154,23.7,84,998,26.6,NE,5.8,0,0
3165,2013,5,12,20,1,83,NA,83,23.7,88,998.6,25.8,NE,7.4,0,0
3166,2013,5,12,21,1,55,NA,55,23.8,91,999.5,25.4,SE,1.3,0,0
3167,2013,5,12,22,1,56,NA,56,23.6,92,999.8,25,SE,2.7,0,0
3168,2013,5,12,23,1,45,NA,45,23.1,92,1000.2,24.5,SE,4.6,0,0
3169,2013,5,13,0,1,23,NA,23,23.5,96,1000.2,24.2,NE,1.6,0,0
3170,2013,5,13,1,1,35,NA,35,23.5,96,1000.1,24.2,SE,1.4,0,0
3171,2013,5,13,2,1,39,NA,39,23.4,96,999.8,24.1,NE,1.8,0,0
3172,2013,5,13,3,1,59,NA,59,23.4,96,999.8,24.1,SE,1.3,0,0
3173,2013,5,13,4,1,66,NA,66,23.3,97,999.7,23.8,SE,2.2,1.4,1.4
3174,2013,5,13,5,1,58,NA,58,23.3,98,999.5,23.6,SE,3.3,0.9,2.3
3175,2013,5,13,6,1,47,NA,47,23.3,98,999.9,23.6,SE,4.3,0,0
3176,2013,5,13,7,1,37,NA,37,23.2,97,1000.5,23.7,NE,1.1,0,0
3177,2013,5,13,8,1,46,NA,46,23.6,96,1000.5,24.3,NE,2.3,0,0
3178,2013,5,13,9,1,51,NA,51,23.7,91,1000.9,25.3,SE,1.4,0,0
3179,2013,5,13,10,1,42,NA,42,23.8,87,1000.9,26.1,SE,2.7,0,0
3180,2013,5,13,11,1,47,NA,47,23.3,78,1000.7,27.5,SW,1.8,0,0
3181,2013,5,13,12,1,54,NA,54,23.5,77,1000.1,27.9,SE,2.6,0,0
3182,2013,5,13,13,1,48,NA,48,23.6,72,999.3,29.2,SE,4.4,0,0
3183,2013,5,13,14,1,54,NA,54,23.9,71,998.6,29.7,SE,5.6,0,0
3184,2013,5,13,15,1,59,NA,59,22.8,64,997.7,30.4,SE,8.2,0,0
3185,2013,5,13,16,1,55,NA,55,23.4,68,997.1,30,SE,10,0,0
3186,2013,5,13,17,1,44,NA,44,22.5,63,996.6,30.3,SW,3.5,0,0
3187,2013,5,13,18,1,42,NA,42,22.3,67,996.6,29.1,SW,7.4,0,0
3188,2013,5,13,19,1,25,NA,25,22.8,75,997.4,27.6,SW,9.3,0,0
3189,2013,5,13,20,1,17,NA,17,23.2,80,997.9,26.9,SW,12.6,0,0
3190,2013,5,13,21,1,63,NA,63,23.4,85,998.3,26.1,SE,3.1,0,0
3191,2013,5,13,22,1,57,NA,57,23.5,89,999.1,25.4,SE,5.8,0,0
3192,2013,5,13,23,1,57,NA,57,23.3,89,999.3,25.2,SE,8.3,0,0
3193,2013,5,14,0,1,50,NA,50,23.7,93,999.4,24.9,SE,10.1,0,0
3194,2013,5,14,1,1,55,NA,55,23.2,89,999.4,25.1,SW,4.1,0,0
3195,2013,5,14,2,1,40,NA,40,23.3,90,999.3,25.1,SW,6.3,0,0
3196,2013,5,14,3,1,37,NA,37,23.3,92,998.9,24.7,SE,1.6,0,0
3197,2013,5,14,4,1,38,NA,38,23.1,91,998.3,24.7,NE,1.2,0,0
3198,2013,5,14,5,1,28,NA,28,23.4,93,998.2,24.6,SE,1.2,0,0
3199,2013,5,14,6,1,NA,NA,NA,23.2,95,998.2,24.1,NE,0.9,0,0
3200,2013,5,14,7,1,46,NA,46,23.5,95,998.9,24.4,NE,2.5,0,0
3201,2013,5,14,8,1,45,NA,45,23.7,91,999.5,25.3,SE,1.2,0,0
3202,2013,5,14,9,1,52,NA,52,23.8,89,999.4,25.8,SE,2.5,0,0
3203,2013,5,14,10,1,52,56,52,24,86,999.1,26.5,SE,4.5,0,0
3204,2013,5,14,11,1,28,58,28,24.3,85,998.9,27,SE,6.6,0,0
3205,2013,5,14,12,1,23,38,23,24.5,82,998.4,27.9,SE,9.7,0,0
3206,2013,5,14,13,1,21,33,21,24.1,76,997.9,28.8,SW,6.3,0,0
3207,2013,5,14,14,1,18,30,18,24.5,74,996.8,29.6,SE,5.8,0,0
3208,2013,5,14,15,1,21,23,21,24,72,995.6,29.6,SE,12.8,0,0
3209,2013,5,14,16,1,25,23,25,24,76,995.2,28.7,SE,17.4,0,0
3210,2013,5,14,17,1,30,25,30,24,78,995,28.2,SE,24.8,0,0
3211,2013,5,14,18,1,30,31,30,24.5,89,995.3,26.5,SE,28.2,0.3,0.3
3212,2013,5,14,19,1,11,29,11,24.5,87,996.1,26.8,SW,3.6,0,0
3213,2013,5,14,20,1,23,27,23,24.4,85,996,27.1,SW,6.6,0,0
3214,2013,5,14,21,1,25,26,25,24.4,86,996.9,26.9,SE,2.2,0,0
3215,2013,5,14,22,1,18,24,18,24.1,86,997.3,26.6,SE,5.1,0,0
3216,2013,5,14,23,1,25,23,25,24.2,88,997.5,26.3,SE,8.4,0,0
3217,2013,5,15,0,1,14,25,14,24,87,997.5,26.3,SE,11.4,0,0
3218,2013,5,15,1,1,16,17,16,24.2,88,996.8,26.3,SE,14.4,0,0
3219,2013,5,15,2,1,16,23,16,24.2,88,996.7,26.3,SE,16.4,0,0
3220,2013,5,15,3,1,35,22,35,24.6,90,996.7,26.4,SW,3.8,0,0
3221,2013,5,15,4,1,27,19,27,24.6,88,996.1,26.8,SW,8.5,0,0
3222,2013,5,15,5,1,24,23,24,24.8,90,996.4,26.6,SW,12.7,0,0
3223,2013,5,15,6,1,21,20,21,25,91,996.7,26.6,SW,15.8,0,0
3224,2013,5,15,7,1,18,22,18,25.2,91,997.3,26.8,SE,2.8,0,0
3225,2013,5,15,8,1,32,26,32,25.6,91,997.6,27.2,SE,7.5,0,0
3226,2013,5,15,9,1,31,27,31,25.8,87,997.7,28.2,SW,4.3,0,0
3227,2013,5,15,10,1,33,33,33,25.7,83,997.9,28.9,SW,9.3,0,0
3228,2013,5,15,11,1,35,30,35,25.7,80,997.4,29.5,SW,13.5,0,0
3229,2013,5,15,12,1,25,28,25,25.9,75,996.4,30.8,SW,18.9,0,0
3230,2013,5,15,13,1,19,30,19,25.9,75,995.5,30.8,SW,24.9,0,0
3231,2013,5,15,14,1,18,20,18,25.8,74,994.4,31,SW,30.9,0,0
3232,2013,5,15,15,1,19,22,19,25.6,75,993.8,30.5,SW,36.7,0,0
3233,2013,5,15,16,1,28,24,28,25.3,72,993.4,30.9,SW,42.3,0,0
3234,2013,5,15,17,1,27,27,27,25,72,993.2,30.6,SW,50.6,0,0
3235,2013,5,15,18,1,31,27,31,25.2,77,993.7,29.7,SE,4.9,0,0
3236,2013,5,15,19,1,24,25,24,25.8,84,994.2,28.8,SE,8.9,0,0
3237,2013,5,15,20,1,15,24,15,26,91,995,27.6,SE,13.3,0.3,0.3
3238,2013,5,15,21,1,19,20,19,26.3,93,995.9,27.5,SE,18.3,0.2,0.5
3239,2013,5,15,22,1,17,23,17,26.3,93,996.2,27.5,SE,22.6,0,0
3240,2013,5,15,23,1,23,20,23,26,91,996.5,27.6,SE,27.1,0,0
3241,2013,5,16,0,1,22,19,22,26.3,92,996.2,27.7,SE,31.4,0,0
3242,2013,5,16,1,1,34,21,34,26.1,91,995.7,27.7,SE,35.4,0,0
3243,2013,5,16,2,1,34,24,34,26,91,995.4,27.6,SW,5.1,0,0
3244,2013,5,16,3,1,29,22,29,26.3,95,994.9,27.2,SW,7.9,0.2,0.2
3245,2013,5,16,4,1,26,24,26,26.2,95,994.8,27.1,SW,10.5,0,0
3246,2013,5,16,5,1,39,28,39,25.8,91,995.1,27.4,SW,13.1,0,0
3247,2013,5,16,6,1,33,26,33,25.7,90,995.4,27.5,SW,16.2,0,0
3248,2013,5,16,7,1,25,24,25,25.8,91,995.9,27.4,SW,19.5,0,0
3249,2013,5,16,8,1,35,24,35,26.1,89,996.8,28.1,SW,21.5,0,0
3250,2013,5,16,9,1,26,25,26,26.1,85,997.1,28.9,SW,25.3,0,0
3251,2013,5,16,10,1,37,30,37,26.2,87,996.8,28.6,SW,30.4,0.1,0.1
3252,2013,5,16,11,1,16,35,16,26.3,89,996.3,28.3,SW,34.7,0.1,0.2
3253,2013,5,16,12,1,22,15,22,23.8,96,996.6,24.5,SW,42.5,1.1,1.3
3254,2013,5,16,13,1,22,23,22,22.8,94,996.3,23.8,SW,44.2,3.2,4.5
3255,2013,5,16,14,1,4,23,4,22.8,94,996.7,23.8,NE,1.3,2.2,6.7
3256,2013,5,16,15,1,19,27,19,23.2,88,996.6,25.3,NE,2.2,0,0
3257,2013,5,16,16,1,28,32,28,23.6,83,996.5,26.7,SE,1.1,0,0
3258,2013,5,16,17,1,33,30,33,23.4,80,996.4,27.2,SW,2,0,0
3259,2013,5,16,18,1,44,35,44,23.9,84,996.9,26.8,SW,4.4,0,0
3260,2013,5,16,19,1,59,47,59,23.7,85,997.7,26.4,cv,0,0,0
3261,2013,5,16,20,1,28,49,28,24.1,91,998.3,25.7,SW,0.8,0,0
3262,2013,5,16,21,1,41,39,41,24.4,95,999.1,25.3,NE,1.2,0,0
3263,2013,5,16,22,1,52,41,52,24.3,96,999.6,25,NE,2.5,0,0
3264,2013,5,16,23,1,45,NA,45,24.1,96,1000.2,24.8,NE,3.4,0,0
3265,2013,5,17,0,1,48,59,48,24.2,97,1000,24.7,NE,4.6,0,0
3266,2013,5,17,1,1,44,51,44,24.3,98,999.6,24.6,NW,1.6,2.5,2.5
3267,2013,5,17,2,1,37,NA,37,24.2,99,999.3,24.4,NE,1.2,9.8,12.3
3268,2013,5,17,3,1,28,52,28,23.9,99,998.9,24.1,SE,0.9,17.4,29.7
3269,2013,5,17,4,1,24,37,24,23.6,99,998.9,23.8,NE,1.5,9.2,38.9
3270,2013,5,17,5,1,29,40,29,23.7,100,999.2,23.7,NE,2.8,1.9,40.8
3271,2013,5,17,6,1,28,36,28,23.8,100,999.7,23.8,NE,3.7,0.1,40.9
3272,2013,5,17,7,1,31,35,31,24,100,1000.2,24,SE,1.2,0,0
3273,2013,5,17,8,1,46,NA,46,24,99,1000.7,24.2,NE,0.9,0,0
3274,2013,5,17,9,1,41,NA,41,24.3,98,1001.3,24.6,NE,1.7,0,0
3275,2013,5,17,10,1,62,45,62,24.6,96,1001.5,25.3,NE,3.5,0.2,0.2
3276,2013,5,17,11,1,72,57,72,24.9,86,1001.1,27.5,NE,5.3,0,0
3277,2013,5,17,12,1,60,60,60,24.5,82,1000.6,27.9,NE,7.2,0,0
3278,2013,5,17,13,1,63,59,63,24.6,78,1000,28.8,NE,9.2,0,0
3279,2013,5,17,14,1,64,NA,64,24.7,78,999.1,28.9,NE,10.6,0,0
3280,2013,5,17,15,1,78,NA,78,24.9,80,998.5,28.7,SE,2.2,0,0
3281,2013,5,17,16,1,92,NA,92,24.9,79,998.1,28.9,SE,4.4,0,0
3282,2013,5,17,17,1,110,NA,110,25.4,83,998.1,28.6,cv,0.4,0,0
3283,2013,5,17,18,1,124,NA,124,25.6,85,998.2,28.4,SE,1,0,0
3284,2013,5,17,19,1,148,NA,148,25.9,90,998.5,27.7,NW,1.2,0,0
3285,2013,5,17,20,1,137,NA,137,26.1,96,999.1,26.8,NW,3.4,0.2,0.2
3286,2013,5,17,21,1,123,NA,123,26.2,98,999.6,26.5,NE,1.2,0,0
3287,2013,5,17,22,1,164,NA,164,26,98,999.7,26.3,SW,0.7,0,0
3288,2013,5,17,23,1,198,NA,198,25.8,97,999.9,26.3,NE,1.8,0,0
3289,2013,5,18,0,1,183,NA,183,25.9,97,1000,26.4,SE,1,0,0
3290,2013,5,18,1,1,172,NA,172,25.9,97,1000,26.4,SW,0.6,0.3,0.3
3291,2013,5,18,2,1,123,NA,123,25.6,98,998.8,25.9,SE,1.3,0.2,0.5
3292,2013,5,18,3,1,102,NA,102,25.6,99,998.6,25.8,NE,0.7,0,0
3293,2013,5,18,4,1,82,NA,82,25.4,99,998.3,25.6,SE,1.9,0,0
3294,2013,5,18,5,1,66,NA,66,25.5,98,998.3,25.8,SE,3.1,0,0
3295,2013,5,18,6,1,72,NA,72,25.6,98,998.4,25.9,NW,0.8,0,0
3296,2013,5,18,7,1,76,NA,76,25.8,99,998.7,26,SE,1,0.2,0.2
3297,2013,5,18,8,1,60,NA,60,26.6,98,999.1,26.9,SW,0.6,0,0
3298,2013,5,18,9,1,65,NA,65,26.7,93,999,27.9,SW,2.1,0,0
3299,2013,5,18,10,1,49,NA,49,26.7,87,999.2,29.1,SW,4.3,0,0
3300,2013,5,18,11,1,48,75,48,26.3,80,999,30.1,SW,7.5,0,0
3301,2013,5,18,12,1,48,55,48,26,73,998.6,31.4,SW,12,0,0
3302,2013,5,18,13,1,42,44,42,26,69,998,32.4,SW,18.1,0,0
3303,2013,5,18,14,1,42,47,42,25.6,68,997.2,32.3,SW,22.2,0,0
3304,2013,5,18,15,1,31,NA,31,26.3,72,996.4,32,SW,26.8,0,0
3305,2013,5,18,16,1,27,39,27,26.6,71,995.5,32.5,SW,30,0,0
3306,2013,5,18,17,1,28,33,28,25.9,69,995.3,32.3,SW,34.7,0,0
3307,2013,5,18,18,1,26,34,26,26.1,74,995.7,31.3,SW,37.7,0,0
3308,2013,5,18,19,1,43,NA,43,23.9,76,996.2,28.5,SE,1.5,0,0
3309,2013,5,18,20,1,33,42,33,25.1,92,997.8,26.5,NE,1.6,1,1
3310,2013,5,18,21,1,33,30,33,25.4,97,997.9,25.9,NW,1.1,0,0
3311,2013,5,18,22,1,25,36,25,26.3,92,997.8,27.7,SW,1.4,0,0
3312,2013,5,18,23,1,25,31,25,26.4,93,998.1,27.6,SE,1.9,0,0
3313,2013,5,19,0,1,16,38,16,26.4,93,997.9,27.6,SW,1,0,0
3314,2013,5,19,1,1,31,32,31,26.4,93,997.2,27.6,SE,1.3,0,0
3315,2013,5,19,2,1,25,39,25,26.4,95,997.2,27.3,cv,0,0,0
3316,2013,5,19,3,1,26,40,26,26.4,96,996.8,27.1,cv,0.1,0,0
3317,2013,5,19,4,1,41,32,41,26.6,98,997,26.9,SE,0.6,0,0
3318,2013,5,19,5,1,34,28,34,26.7,98,997.3,27,SW,1,0,0
3319,2013,5,19,6,1,35,37,35,26.6,97,997.4,27.1,SW,3.3,0,0
3320,2013,5,19,7,1,34,26,34,26.8,95,997.9,27.7,SW,4.4,0,0
3321,2013,5,19,8,1,27,33,27,26.7,92,998,28.1,SW,6.9,0,0
3322,2013,5,19,9,1,34,38,34,26.9,90,998,28.7,SW,9,0,0
3323,2013,5,19,10,1,40,33,40,27.1,84,997.9,30.1,SW,11,0,0
3324,2013,5,19,11,1,41,NA,41,26.3,78,997.7,30.6,SW,14,0,0
3325,2013,5,19,12,1,46,38,46,26.2,74,997.1,31.4,SW,16.4,0,0
3326,2013,5,19,13,1,40,NA,40,26.2,70,996,32.4,SW,20.6,0,0
3327,2013,5,19,14,1,37,35,37,25.9,68,994.9,32.6,SE,2,0,0
3328,2013,5,19,15,1,12,NA,12,24,91,994,25.6,NW,3.1,3.4,3.4
3329,2013,5,19,16,1,20,29,20,24.2,94,994.1,25.2,NW,5.2,1,4.4
3330,2013,5,19,17,1,30,NA,30,22.1,83,994.3,25.2,NE,3.1,14.7,19.1
3331,2013,5,19,18,1,21,35,21,22.5,87,996.4,24.8,SW,4.5,19.3,38.4
3332,2013,5,19,19,1,30,31,30,22.4,92,997.1,23.8,cv,0.4,20.7,59.1
3333,2013,5,19,20,1,NA,NA,NA,23,93,996.9,24.2,NW,1.1,3.7,62.8
3334,2013,5,19,21,1,34,18,34,23,93,997.4,24.2,NE,1.2,1.5,64.3
3335,2013,5,19,22,1,34,NA,34,24,100,997.7,24,cv,0.2,0,0
3336,2013,5,19,23,1,35,NA,35,24.1,100,998.1,24.1,cv,0.7,0,0
3337,2013,5,20,0,1,17,24,17,24,100,998,24,NW,1.2,0,0
3338,2013,5,20,1,1,28,27,28,24,100,997.7,24,NE,0.6,0,0
3339,2013,5,20,2,1,38,NA,38,24,100,997.3,24,NW,1.7,0,0
3340,2013,5,20,3,1,39,35,39,24,100,996.9,24,NW,2.9,0,0
3341,2013,5,20,4,1,17,NA,17,24.1,100,997,24.1,NW,3.9,0,0
3342,2013,5,20,5,1,22,36,22,24,100,997.1,24,NW,5.5,0,0
3343,2013,5,20,6,1,38,36,38,23.9,100,996.9,23.9,NE,0.7,0,0
3344,2013,5,20,7,1,48,41,48,24.4,100,997,24.4,NE,2.2,0,0
3345,2013,5,20,8,1,61,48,61,24.4,90,997.4,26.2,NE,4.2,0,0
3346,2013,5,20,9,1,67,55,67,25.4,87,997.8,27.8,NE,5.4,0,0
3347,2013,5,20,10,1,65,63,65,25.4,81,997.6,29,SE,0.6,0,0
3348,2013,5,20,11,1,65,NA,65,25.7,83,997.4,28.9,NE,0.6,0,0
3349,2013,5,20,12,1,58,66,58,25.8,75,996,30.7,SW,2.3,0,0
3350,2013,5,20,13,1,45,64,45,25.6,70,995.2,31.8,SW,5.4,0,0
3351,2013,5,20,14,1,18,NA,18,26.6,79,993.6,30.7,SE,6.5,0,0
3352,2013,5,20,15,1,32,27,32,25.8,88,993.8,28,SE,8.3,3.4,3.4
3353,2013,5,20,16,1,28,NA,28,26.3,89,993.7,28.3,NE,1.6,0,0
3354,2013,5,20,17,1,10,35,10,26.5,93,995,27.7,NW,3.5,0,0
3355,2013,5,20,18,1,27,NA,27,22.4,98,996,22.7,SE,1.7,18.1,18.1
3356,2013,5,20,19,1,25,NA,25,22.7,99,996.2,22.9,SE,2.4,3,21.1
3357,2013,5,20,20,1,30,NA,30,22.8,100,996.4,22.8,NE,1.2,0.4,21.5
3358,2013,5,20,21,1,35,NA,35,22.9,100,996.8,22.9,NE,2.5,0.1,21.6
3359,2013,5,20,22,1,31,35,31,22.9,100,997.6,22.9,NE,3.8,0,0
3360,2013,5,20,23,1,20,29,20,22.9,100,998.1,22.9,NE,4.6,0,0
3361,2013,5,21,0,1,31,35,31,23,100,997.6,23,NE,6.4,0,0
3362,2013,5,21,1,1,41,37,41,23,100,997.1,23,NW,1.1,0,0
3363,2013,5,21,2,1,39,43,39,23,100,996.5,23,NE,1.5,0,0
3364,2013,5,21,3,1,54,46,54,22.9,100,996.4,22.9,NW,2.4,0,0
3365,2013,5,21,4,1,35,44,35,22.8,100,995.8,22.8,NW,4.2,0,0
3366,2013,5,21,5,1,56,44,56,22.9,100,996.1,22.9,NW,5.1,0,0
3367,2013,5,21,6,1,33,45,33,23.1,100,996.5,23.1,NE,1.2,0,0
3368,2013,5,21,7,1,56,50,56,23.5,100,997.3,23.5,NE,2,0,0
3369,2013,5,21,8,1,58,66,58,23.6,98,997.5,23.9,NE,3.4,0,0
3370,2013,5,21,9,1,77,74,77,24.1,94,998,25.1,NE,4,0,0
3371,2013,5,21,10,1,77,70,77,24.3,92,998.1,25.7,NE,5.8,0,0
3372,2013,5,21,11,1,90,70,90,24.5,89,998,26.5,NE,7.6,0,0
3373,2013,5,21,12,1,111,84,111,24.4,88,997.8,26.6,SE,1.5,0,0
3374,2013,5,21,13,1,100,99,100,24.4,92,996.8,25.8,NE,2.4,0.1,0.1
3375,2013,5,21,14,1,106,104,106,24.3,89,996.4,26.3,SE,1.2,0,0
3376,2013,5,21,15,1,106,NA,106,24.9,90,996,26.7,SE,2.6,0,0
3377,2013,5,21,16,1,130,NA,130,25.2,89,995.7,27.2,SE,3.8,0,0
3378,2013,5,21,17,1,134,115,134,25.3,90,995.9,27.1,SE,4.9,0,0
3379,2013,5,21,18,1,180,115,180,25.1,91,995.7,26.7,NE,1.2,0,0
3380,2013,5,21,19,1,61,115,61,25.5,96,996.8,26.2,SE,1.5,1.1,1.1
3381,2013,5,21,20,1,53,NA,53,25.3,99,997.5,25.5,NW,1,12.7,13.8
3382,2013,5,21,21,1,35,NA,35,24.5,99,998,24.7,SW,3.7,6.9,20.7
3383,2013,5,21,22,1,49,115,49,24.3,99,998.1,24.5,SE,2.6,0,0
3384,2013,5,21,23,1,30,NA,30,24.3,99,998.4,24.5,SE,4,0,0
3385,2013,5,22,0,1,27,NA,27,24.3,99,998.2,24.5,SE,6.8,0.3,0.3
3386,2013,5,22,1,1,15,115,15,24,99,997.4,24.2,SE,8.2,0.1,0.4
3387,2013,5,22,2,1,22,NA,22,24.1,100,996.5,24.1,SW,1.1,0,0
3388,2013,5,22,3,1,8,115,8,24,99,996.6,24.2,NE,1.4,0,0
3389,2013,5,22,4,1,30,NA,30,23.9,99,996.3,24.1,NE,2.8,0.8,0.8
3390,2013,5,22,5,1,30,NA,30,23.9,100,996,23.9,NE,5.1,0.8,1.6
3391,2013,5,22,6,1,24,115,24,23.7,100,996.5,23.7,NE,7,1,2.6
3392,2013,5,22,7,1,30,115,30,23.7,100,997.4,23.7,NE,8.6,0.1,2.7
3393,2013,5,22,8,1,37,NA,37,23.9,100,997.9,23.9,SE,1.1,0.3,3
3394,2013,5,22,9,1,30,36,30,24.1,100,998.1,24.1,SE,2.4,0,0
3395,2013,5,22,10,1,23,42,23,24.3,99,998.5,24.5,SE,3.9,0.1,0.1
3396,2013,5,22,11,1,27,NA,27,24.3,93,998.4,25.5,SW,3.5,0,0
3397,2013,5,22,12,1,34,35,34,25,90,998.2,26.8,SW,6.4,0,0
3398,2013,5,22,13,1,80,NA,80,24.8,89,997.4,26.8,SW,9,0,0
3399,2013,5,22,14,1,40,64,40,24.9,95,997.2,25.8,SE,2.1,0.2,0.2
3400,2013,5,22,15,1,34,32,34,24.8,96,997.2,25.5,SE,4.6,0,0
3401,2013,5,22,16,1,11,24,11,24.6,95,997.1,25.5,SE,6.7,0,0
3402,2013,5,22,17,1,13,22,13,24.4,95,996.9,25.3,SE,7.9,0.1,0.1
3403,2013,5,22,18,1,36,29,36,24.1,89,996.6,26.1,SE,8.9,0,0
3404,2013,5,22,19,1,59,38,59,24.2,93,997.2,25.4,SE,9.6,0,0
3405,2013,5,22,20,1,29,NA,29,23.8,96,997.9,24.5,SE,10.5,0,0
3406,2013,5,22,21,1,34,NA,34,23.8,97,998.8,24.3,NE,0.8,0,0
3407,2013,5,22,22,1,26,NA,26,24,97,999.6,24.5,SW,1.1,0,0
3408,2013,5,22,23,1,16,30,16,24.2,97,1000.1,24.7,cv,0.2,0,0
3409,2013,5,23,0,1,12,27,12,24.2,98,1000,24.5,NW,0.6,0,0
3410,2013,5,23,1,1,18,26,18,24.2,98,999.7,24.5,cv,0,0,0
3411,2013,5,23,2,1,15,35,15,24.3,99,999.7,24.5,NW,0.6,0,0
3412,2013,5,23,3,1,21,29,21,24.2,99,1000,24.4,cv,0.1,0,0
3413,2013,5,23,4,1,26,35,26,24,99,999.9,24.2,NE,0.9,0,0
3414,2013,5,23,5,1,27,31,27,24.2,100,1000.2,24.2,NE,2,0,0
3415,2013,5,23,6,1,34,29,34,24.2,100,1000.3,24.2,NE,3.1,0,0
3416,2013,5,23,7,1,13,25,13,24.3,100,1000.6,24.3,NW,1.3,0,0
3417,2013,5,23,8,1,30,NA,30,24.6,97,1001.5,25.1,NE,1,0,0
3418,2013,5,23,9,1,39,28,39,24.7,89,1001.9,26.7,NE,2,0,0
3419,2013,5,23,10,1,33,33,33,23.6,75,1002.1,28.5,SW,1,0,0
3420,2013,5,23,11,1,40,NA,40,24.4,83,1002,27.5,SE,1.9,0,0
3421,2013,5,23,12,1,52,NA,52,25.3,79,1001.4,29.3,SE,4.2,0,0
3422,2013,5,23,13,1,50,49,50,24.7,76,1000.8,29.4,SW,3.2,0,0
3423,2013,5,23,14,1,59,NA,59,24.7,78,1000.3,28.9,SE,1.8,0,0
3424,2013,5,23,15,1,51,52,51,24.8,76,999.8,29.5,SW,2.5,0,0
3425,2013,5,23,16,1,54,55,54,24.1,82,999.5,27.5,NE,0.6,0,0
3426,2013,5,23,17,1,60,60,60,24.5,76,999.1,29.2,SW,3.3,0,0
3427,2013,5,23,18,1,33,NA,33,24,75,999.7,28.9,SW,8,0,0
3428,2013,5,23,19,1,41,34,41,24.1,82,1000.3,27.5,SE,3.2,0,0
3429,2013,5,23,20,1,34,33,34,24.6,89,1000.9,26.6,SE,5.6,0,0
3430,2013,5,23,21,1,27,33,27,24.9,91,1001,26.5,SE,7.4,0,0
3431,2013,5,23,22,1,22,NA,22,24.9,95,1000.8,25.8,NE,1.6,0,0
3432,2013,5,23,23,1,12,29,12,24.6,97,1000.6,25.1,NE,3.1,0,0
3433,2013,5,24,0,1,21,27,21,24.5,98,1000.5,24.8,SW,0.8,0,0
3434,2013,5,24,1,1,38,NA,38,23.9,99,1000.4,24.1,NW,1.5,0,0
3435,2013,5,24,2,1,44,35,44,24,100,1000.9,24,NW,2.1,0,0
3436,2013,5,24,3,1,38,34,38,23.9,100,1001,23.9,NE,1.4,0,0
3437,2013,5,24,4,1,27,NA,27,23.9,100,1001.1,23.9,NW,1,0,0
3438,2013,5,24,5,1,41,32,41,24.1,100,1001.2,24.1,cv,0.5,0,0
3439,2013,5,24,6,1,54,46,54,24.3,100,1001.8,24.3,NE,1,0.1,0.1
3440,2013,5,24,7,1,59,NA,59,24.7,100,1001.8,24.7,NW,1,0,0
3441,2013,5,24,8,1,46,47,46,25.6,95,1002,26.5,NE,0.8,0,0
3442,2013,5,24,9,1,29,40,29,24.7,85,1002.5,27.4,NE,1.6,0,0
3443,2013,5,24,10,1,27,34,27,25.1,82,1002.7,28.5,NE,2.8,0,0
3444,2013,5,24,11,1,38,NA,38,24.4,75,1002.6,29.3,SE,1.2,0,0
3445,2013,5,24,12,1,40,39,40,24.5,69,1002.3,30.8,SW,3.8,0,0
3446,2013,5,24,13,1,60,50,60,24.5,66,1001.2,31.6,SE,2.9,0,0
3447,2013,5,24,14,1,54,54,54,23.9,63,1000.6,31.8,SW,2.8,0,0
3448,2013,5,24,15,1,52,NA,52,23.9,62,999.5,32.1,SW,6.9,0,0
3449,2013,5,24,16,1,54,49,54,24.2,64,998.8,31.9,SW,11.2,0,0
3450,2013,5,24,17,1,21,NA,21,24.3,68,998.9,30.9,SW,16.2,0,0
3451,2013,5,24,18,1,28,28,28,24.7,77,999,29.1,SW,19.5,0,0
3452,2013,5,24,19,1,50,30,50,23.9,77,1000,28.3,SW,23,0,0
3453,2013,5,24,20,1,21,NA,21,24.8,84,1000.8,27.8,SW,25.3,0,0
3454,2013,5,24,21,1,21,25,21,23.5,80,1001.6,27.3,SW,29.9,0,0
