No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
4928,2013,7,25,7,2,NA,23,17,18,17,54,1001,27,NW,20.11,0,0
4929,2013,7,25,8,2,16,20,20,17,17,48,1002,29,NW,23.24,0,0
4930,2013,7,25,9,2,21,23,21,24,17,45,1002,30,NW,27.26,0,0
4931,2013,7,25,10,2,15,24,19,19,16,38,1002,32,NE,4.02,0,0
4932,2013,7,25,11,2,14,28,18,22,14,30,1002,34,cv,1.79,0,0
4933,2013,7,25,12,2,21,35,35,17,14,28,1002,35,SE,1.79,0,0
4934,2013,7,25,13,2,20,35,42,20,14,28,1001,35,cv,1.79,0,0
4935,2013,7,25,14,2,18,47,51,30,14,26,1001,36,SE,4.02,0,0
4936,2013,7,25,15,2,34,60,68,32,15,28,1000,36,SE,7.15,0,0
4937,2013,7,25,16,2,38,63,71,30,15,30,1000,35,SE,12.07,0,0
4938,2013,7,25,17,2,42,97,85,48,14,28,1000,35,SE,16.09,0,0
4939,2013,7,25,18,2,81,120,114,74,17,38,1000,33,SE,21.01,0,0
4940,2013,7,25,19,2,70,95,83,66,19,48,1000,31,SE,25.03,0,0
4941,2013,7,25,20,2,78,88,79,69,19,51,1001,30,SE,29.05,0,0
4942,2013,7,25,21,2,65,70,62,53,17,48,1002,29,SE,33.97,0,0
4943,2013,7,25,22,2,60,61,46,49,18,54,1003,28,SE,35.76,0,0
4944,2013,7,25,23,2,47,53,40,43,17,54,1003,27,SE,38.89,0,0
4945,2013,7,26,0,2,42,48,34,42,17,57,1003,26,SE,40.68,0,0
4946,2013,7,26,1,2,30,51,28,40,18,61,1003,26,SE,42.47,0,0
4947,2013,7,26,2,2,26,43,22,32,19,65,1003,26,SE,45.6,0,0
4948,2013,7,26,3,2,26,47,35,41,18,61,1003,26,SE,48.73,0,0
4949,2013,7,26,4,2,30,48,36,40,18,61,1003,26,SE,50.52,0,0
4950,2013,7,26,5,2,33,53,41,41,19,65,1003,26,cv,0.89,0,0
4951,2013,7,26,6,2,43,62,50,55,18,61,1003,26,NE,0.89,0,0
4952,2013,7,26,7,2,48,66,55,55,17,57,1003,26,NE,2.68,0,0
4953,2013,7,26,8,2,56,67,56,54,18,57,1003,27,cv,0.89,0,0
4954,2013,7,26,9,2,46,71,51,53,17,51,1004,28,cv,1.78,0,0
4955,2013,7,26,10,2,53,71,59,56,19,58,1004,28,SE,3.13,0.8,0.8
4956,2013,7,26,11,2,57,78,61,59,18,57,1004,27,SE,6.26,1.2,2
4957,2013,7,26,12,2,46,52,32,46,19,78,1004,23,SE,8.05,1.1,3.1
4958,2013,7,26,13,2,46,61,33,56,21,83,1004,24,cv,0.89,0,0
4959,2013,7,26,14,2,78,73,63,71,20,73,1003,25,NW,4.92,0,0
4960,2013,7,26,15,2,78,86,70,69,20,73,1003,25,NW,8.94,0,0
4961,2013,7,26,16,2,62,75,68,56,21,78,1003,25,NW,12.96,0,0
4962,2013,7,26,17,2,66,69,65,56,21,69,1002,27,NW,16.09,0,0
4963,2013,7,26,18,2,70,75,69,62,21,69,1002,27,NW,17.88,0,0
4964,2013,7,26,19,2,70,80,69,66,20,69,1002,26,NW,21.9,0,0
4965,2013,7,26,20,2,77,83,74,62,20,73,1002,25,NW,23.69,0,0
4966,2013,7,26,21,2,80,78,82,71,21,73,1002,26,cv,0.89,0,0
4967,2013,7,26,22,2,76,79,79,71,21,73,1002,26,NW,1.79,0,0
4968,2013,7,26,23,2,80,87,80,74,21,78,1002,25,cv,0.89,0,0
4969,2013,7,27,0,2,91,109,90,85,21,78,1002,25,NE,1.79,0,0
4970,2013,7,27,1,2,91,109,90,76,22,83,1002,25,NE,2.68,0,0
4971,2013,7,27,2,2,80,102,94,80,21,78,1002,25,SE,3.13,0,0
4972,2013,7,27,3,2,90,108,99,83,22,88,1001,24,cv,0.89,0,0
4973,2013,7,27,4,2,96,108,102,89,21,83,1001,24,NE,1.79,0,0
4974,2013,7,27,5,2,99,105,101,87,22,88,1001,24,NW,0.89,0,0
4975,2013,7,27,6,2,94,99,100,90,22,83,1001,25,NW,2.68,0.8,0.8
4976,2013,7,27,7,2,93,100,99,88,22,88,1001,24,NW,4.47,0,0
4977,2013,7,27,8,2,NA,NA,NA,80,22,88,1001,24,cv,0.89,0.1,0.1
4978,2013,7,27,9,2,NA,NA,NA,87,22,88,1001,24,cv,1.78,0,0
4979,2013,7,27,10,2,NA,NA,NA,88,22,88,1001,24,cv,2.67,0,0
4980,2013,7,27,11,2,100,NA,109,94,22,88,1000,24,NW,1.79,0,0
4981,2013,7,27,12,2,102,NA,115,103,22,88,1000,24,NW,3.58,0,0
4982,2013,7,27,13,2,134,NA,129,104,23,88,1000,25,NW,4.47,0,0
4983,2013,7,27,14,2,152,NA,143,118,23,88,1000,25,cv,0.89,0.1,0.1
4984,2013,7,27,15,2,152,NA,155,119,23,88,999,25,SE,0.89,0.1,0.2
4985,2013,7,27,16,2,NA,NA,NA,112,23,88,999,25,SE,2.68,0,0
4986,2013,7,27,17,2,147,185,174,128,23,88,999,25,SE,4.47,0,0
4987,2013,7,27,18,2,148,NA,174,149,23,88,1000,25,cv,0.89,0,0
4988,2013,7,27,19,2,NA,NA,NA,145,23,88,999,25,cv,1.78,0,0
4989,2013,7,27,20,2,NA,NA,NA,164,22,83,1000,25,cv,2.67,0,0
4990,2013,7,27,21,2,NA,NA,NA,156,23,88,1000,25,cv,3.56,0,0
4991,2013,7,27,22,2,166,NA,172,179,23,88,1000,25,SE,1.79,0,0
4992,2013,7,27,23,2,163,NA,184,171,22,88,1000,24,cv,0.89,0,0
4993,2013,7,28,0,2,178,NA,162,178,22,88,999,24,NE,0.89,0,0
4994,2013,7,28,1,2,181,NA,158,138,21,88,999,23,cv,0.45,0,0
4995,2013,7,28,2,2,NA,NA,NA,141,22,88,999,24,NW,3.13,0,0
4996,2013,7,28,3,2,164,NA,96,131,22,88,999,24,cv,0.89,0,0
4997,2013,7,28,4,2,147,NA,100,103,22,88,999,24,NW,3.13,0,0
4998,2013,7,28,5,2,121,NA,88,89,21,88,1000,23,NW,6.26,0,0
4999,2013,7,28,6,2,98,NA,77,93,21,88,1000,23,NW,9.39,0,0
5000,2013,7,28,7,2,72,NA,75,62,23,88,1000,25,NW,12.52,0,0
5001,2013,7,28,8,2,NA,NA,NA,48,21,65,1001,28,NE,1.79,0,0
5002,2013,7,28,9,2,46,NA,54,32,21,62,1001,29,cv,0.89,0,0
5003,2013,7,28,10,2,NA,NA,NA,32,19,51,1001,30,NE,1.79,0,0
5004,2013,7,28,11,2,38,43,52,23,18,43,1001,32,SE,1.79,0,0
5005,2013,7,28,12,2,NA,NA,NA,20,16,34,1001,34,NW,3.13,0,0
5006,2013,7,28,13,2,NA,NA,NA,28,16,30,1000,36,NW,6.26,0,0
5007,2013,7,28,14,2,NA,NA,NA,20,15,27,999,37,SE,4.02,0,0
5008,2013,7,28,15,2,NA,NA,NA,22,15,27,999,37,NW,4.02,0,0
5009,2013,7,28,16,2,NA,NA,86,31,15,25,999,38,NW,7.15,0,0
5010,2013,7,28,17,2,25,NA,78,25,15,25,998,38,NW,10.28,0,0
5011,2013,7,28,18,2,24,NA,72,26,17,32,998,36,SE,4.92,0,0
5012,2013,7,28,19,2,24,NA,59,27,18,38,999,34,SE,8.94,0,0
5013,2013,7,28,20,2,31,NA,48,30,19,46,999,32,SE,12.07,0,0
5014,2013,7,28,21,2,33,NA,48,33,16,38,1000,32,SE,16.09,0,0
5015,2013,7,28,22,2,NA,NA,NA,33,19,54,1000,29,SE,17.88,0,0
5016,2013,7,28,23,2,37,NA,50,36,21,69,1000,27,cv,0.89,0,0
5017,2013,7,29,0,2,35,NA,57,38,21,69,1000,27,SE,1.79,0,0
5018,2013,7,29,1,2,40,NA,55,49,22,74,1000,27,NE,1.79,0,0
5019,2013,7,29,2,2,40,27,55,91,22,78,1000,26,NE,3.58,0,0
5020,2013,7,29,3,2,NA,NA,NA,79,22,78,1000,26,cv,0.89,0,0
5021,2013,7,29,4,2,NA,NA,NA,72,22,78,999,26,cv,1.78,0,0
5022,2013,7,29,5,2,NA,NA,NA,69,22,78,1000,26,cv,2.67,0,0
5023,2013,7,29,6,2,77,NA,91,70,23,83,1000,26,cv,3.56,0,0
5024,2013,7,29,7,2,NA,NA,NA,74,23,74,1000,28,SE,0.89,0,0
5025,2013,7,29,8,2,NA,NA,NA,76,22,69,1000,28,cv,0.89,0,0
5026,2013,7,29,9,2,NA,NA,NA,81,23,70,1000,29,cv,1.78,0,0
5027,2013,7,29,10,2,98,NA,NA,87,23,70,1000,29,SE,0.89,0,0
5028,2013,7,29,11,2,43,NA,NA,78,23,70,1001,29,SE,4.91,0.1,0.1
5029,2013,7,29,12,2,NA,NA,NA,69,21,55,1001,31,NW,4.02,0,0
5030,2013,7,29,13,2,NA,NA,98,84,23,66,1001,30,SE,3.13,0,0
5031,2013,7,29,14,2,NA,NA,NA,55,23,62,1000,31,SE,4.92,0,0
5032,2013,7,29,15,2,64,NA,51,54,21,52,999,32,cv,0.89,0,0
5033,2013,7,29,16,2,71,NA,52,53,22,58,998,31,cv,1.78,0,0
5034,2013,7,29,17,2,45,NA,32,40,23,62,998,31,SE,0.89,0,0
5035,2013,7,29,18,2,51,NA,45,50,23,66,998,30,SE,2.68,0,0
5036,2013,7,29,19,2,NA,NA,53,60,23,66,998,30,SE,4.47,0,0
5037,2013,7,29,20,2,NA,NA,NA,59,22,69,999,28,SE,6.26,0,0
5038,2013,7,29,21,2,93,NA,77,70,19,54,999,29,SE,10.28,0,0
5039,2013,7,29,22,2,NA,NA,NA,98,21,65,999,28,SE,12.07,0,0
5040,2013,7,29,23,2,118,NA,122,106,21,69,1000,27,SE,13.86,0,0
5041,2013,7,30,0,2,103,NA,104,99,22,83,999,25,SE,14.75,0,0
5042,2013,7,30,1,2,NA,NA,NA,96,22,88,998,24,cv,0.89,0,0
5043,2013,7,30,2,2,NA,NA,NA,115,21,83,997,24,SE,1.79,0,0
5044,2013,7,30,3,2,77,NA,NA,77,21,83,997,24,cv,0.89,0,0
5045,2013,7,30,4,2,NA,NA,NA,125,21,83,997,24,NE,1.79,0,0
5046,2013,7,30,5,2,NA,NA,NA,128,21,88,997,23,cv,0.45,0,0
5047,2013,7,30,6,2,NA,NA,141,135,21,88,998,23,SE,0.89,0,0
5048,2013,7,30,7,2,161,NA,164,139,23,88,998,25,NE,0.89,0,0
5049,2013,7,30,8,2,190,NA,180,142,22,78,999,26,SE,1.79,0,0
5050,2013,7,30,9,2,182,206,187,132,23,74,999,28,SE,3.58,0,0
5051,2013,7,30,10,2,184,175,172,104,23,66,998,30,cv,0.89,0,0
5052,2013,7,30,11,2,216,202,199,114,23,62,998,31,cv,1.78,0,0
5053,2013,7,30,12,2,215,237,202,128,21,52,997,32,SE,1.79,0,0
5054,2013,7,30,13,2,215,237,202,96,22,52,997,33,SE,3.58,0,0
5055,2013,7,30,14,2,90,126,90,69,21,49,996,33,cv,3.13,0,0
5056,2013,7,30,15,2,82,134,88,65,21,46,996,34,SE,3.13,0,0
5057,2013,7,30,16,2,82,119,72,55,20,43,995,34,SE,6.26,0,0
5058,2013,7,30,17,2,NA,129,61,51,20,43,995,34,SE,11.18,0,0
5059,2013,7,30,18,2,NA,222,82,74,21,49,995,33,SE,15.2,0,0
5060,2013,7,30,19,2,NA,222,82,99,21,55,996,31,SE,19.22,0,0
5061,2013,7,30,20,2,NA,NA,NA,99,22,62,996,30,SE,22.35,0,0
5062,2013,7,30,21,2,NA,NA,NA,82,22,65,997,29,SE,24.14,0,0
5063,2013,7,30,22,2,NA,NA,NA,96,23,74,998,28,SE,25.93,0,0
5064,2013,7,30,23,2,NA,NA,98,76,23,74,999,28,SE,27.72,6.7,6.7
5065,2013,7,31,0,2,NA,NA,3,18,19,83,1001,22,NW,8.94,8.2,14.9
5066,2013,7,31,1,2,NA,NA,3,19,19,83,1001,22,NW,10.73,1.5,16.4
5067,2013,7,31,2,2,NA,NA,3,22,19,83,999,22,NE,4.02,0,0
5068,2013,7,31,3,2,NA,NA,NA,20,19,78,998,23,NW,4.02,0,0
5069,2013,7,31,4,2,NA,NA,10,20,19,78,999,23,NW,7.15,0.1,0.1
5070,2013,7,31,5,2,NA,NA,8,25,19,78,999,23,NW,10.28,0,0
5071,2013,7,31,6,2,NA,NA,NA,29,19,83,999,22,cv,0.45,0,0
5072,2013,7,31,7,2,NA,NA,36,40,20,83,1000,23,SE,0.89,0,0
5073,2013,7,31,8,2,NA,NA,32,34,20,78,1000,24,SE,2.68,0,0
5074,2013,7,31,9,2,NA,NA,34,34,20,69,1000,26,SE,4.47,0,0
5075,2013,7,31,10,2,NA,43,37,42,21,65,1000,28,cv,1.79,0,0
5076,2013,7,31,11,2,30,44,40,35,19,54,1000,29,SE,1.79,0,0
5077,2013,7,31,12,2,46,36,51,47,19,48,999,31,SE,3.58,0,0
5078,2013,7,31,13,2,57,74,65,54,19,46,999,32,SE,6.71,0,0
5079,2013,7,31,14,2,75,118,90,67,19,46,999,32,SE,9.84,0,0
5080,2013,7,31,15,2,78,119,92,69,22,55,998,32,SE,13.86,0,0
5081,2013,7,31,16,2,81,111,91,81,22,55,998,32,SE,16.99,0,0
5082,2013,7,31,17,2,107,112,108,88,23,59,998,32,SE,20.12,0,0
5083,2013,7,31,18,2,123,133,123,106,22,58,997,31,SE,23.25,0,0
5084,2013,7,31,19,2,123,98,105,85,23,66,998,30,cv,0.89,0,0
5085,2013,7,31,20,2,NA,NA,7,31,18,69,1000,24,NW,9.83,1.1,1.1
5086,2013,7,31,21,2,22,12,9,24,20,83,1002,23,NW,15.64,1.5,2.6
5087,2013,7,31,22,2,33,15,21,33,20,83,1003,23,SE,3.13,3.1,5.7
5088,2013,7,31,23,2,47,26,37,36,20,88,1002,22,SE,7.15,0,0
5089,2013,8,1,0,2,33,8,24,36,20,88,1001,22,NW,1.79,0,0
5090,2013,8,1,1,2,24,14,29,31,20,88,1001,22,NW,4.92,0,0
5091,2013,8,1,2,2,25,21,37,31,19,88,1001,21,NE,1.79,0,0
5092,2013,8,1,3,2,25,21,37,38,19,88,1001,21,cv,0.45,0,0
5093,2013,8,1,4,2,32,10,34,42,19,88,1001,21,NW,0.89,0,0
5094,2013,8,1,5,2,35,7,33,37,19,88,1001,21,cv,0.89,0,0
5095,2013,8,1,6,2,30,4,27,34,19,83,1002,22,NW,3.13,0,0
5096,2013,8,1,7,2,29,3,33,39,20,83,1002,23,NE,1.79,0,0
5097,2013,8,1,8,2,41,3,45,42,20,78,1003,24,NW,1.79,0,0
5098,2013,8,1,9,2,41,3,45,41,20,73,1004,25,NW,4.92,0,0
5099,2013,8,1,10,2,NA,NA,NA,39,20,78,1004,24,NW,6.71,0,0
5100,2013,8,1,11,2,NA,NA,NA,42,20,73,1004,25,cv,0.89,3.5,3.5
5101,2013,8,1,12,2,NA,NA,NA,45,19,73,1005,24,SE,4.02,1.6,5.1
5102,2013,8,1,13,2,NA,NA,NA,39,20,83,1004,23,SE,5.81,0,0
5103,2013,8,1,14,2,NA,NA,NA,46,21,83,1004,24,cv,0.89,0,0
5104,2013,8,1,15,2,53,11,47,42,21,83,1003,24,SE,3.13,0,0
5105,2013,8,1,16,2,51,17,52,45,20,78,1004,24,SE,6.26,0,0
5106,2013,8,1,17,2,54,3,59,56,19,65,1003,26,cv,0.89,0,0
5107,2013,8,1,18,2,69,3,69,62,20,69,1002,26,NE,1.79,0,0
5108,2013,8,1,19,2,71,44,63,59,20,73,1003,25,NE,3.58,0,0
5109,2013,8,1,20,2,57,60,56,55,20,83,1004,23,SE,0.89,0,0
5110,2013,8,1,21,2,72,56,62,68,20,88,1005,22,cv,0.45,0,0
5111,2013,8,1,22,2,75,72,59,73,20,88,1006,22,cv,1.34,0,0
5112,2013,8,1,23,2,77,94,58,76,20,88,1006,22,cv,1.79,0,0
5113,2013,8,2,0,2,81,85,64,80,20,88,1005,22,cv,2.68,0,0
5114,2013,8,2,1,2,82,94,76,84,20,88,1005,22,cv,3.57,0,0
5115,2013,8,2,2,2,94,92,85,90,20,88,1005,22,cv,4.46,0,0
5116,2013,8,2,3,2,94,75,82,79,20,94,1004,21,NW,1.79,0,0
5117,2013,8,2,4,2,94,75,82,69,20,88,1005,22,cv,0.89,0,0
5118,2013,8,2,5,2,70,48,65,63,19,88,1005,21,NW,1.79,0,0
5119,2013,8,2,6,2,65,48,63,61,19,88,1005,21,cv,0.45,0,0
5120,2013,8,2,7,2,58,43,61,55,20,83,1006,23,NW,4.02,0,0
5121,2013,8,2,8,2,68,61,77,65,21,83,1006,24,NW,7.15,0,0
5122,2013,8,2,9,2,81,72,85,68,21,73,1006,26,NW,8.94,0,0
5123,2013,8,2,10,2,95,79,90,74,21,69,1006,27,cv,0.89,0,0
5124,2013,8,2,11,2,103,79,100,72,20,58,1006,29,cv,1.78,0,0
5125,2013,8,2,12,2,107,78,103,70,21,58,1006,30,cv,2.67,0,0
5126,2013,8,2,13,2,112,88,100,81,21,58,1006,30,cv,3.56,0,0
5127,2013,8,2,14,2,106,87,104,88,21,58,1006,30,SE,1.79,0,0
5128,2013,8,2,15,2,121,102,120,89,20,52,1005,31,SE,3.58,0,0
5129,2013,8,2,16,2,126,96,131,107,22,62,1004,30,SE,6.71,0,0
5130,2013,8,2,17,2,118,101,124,102,21,58,1005,30,SE,9.84,0,0
5131,2013,8,2,18,2,118,101,124,48,20,58,1005,29,NW,7.15,0,0
5132,2013,8,2,19,2,43,NA,NA,47,19,61,1004,27,NE,3.13,0,0
5133,2013,8,2,20,2,31,3,39,36,20,61,1004,28,SE,4.02,0,0
5134,2013,8,2,21,2,45,3,42,38,16,54,1005,26,NW,4.02,0,0
5135,2013,8,2,22,2,83,18,82,61,17,68,1004,23,NE,3.13,0,0
5136,2013,8,2,23,2,83,18,82,32,17,57,1006,26,NW,3.13,0,0
5137,2013,8,3,0,2,29,3,30,32,17,57,1006,26,SE,1.79,0,0
5138,2013,8,3,1,2,19,3,24,26,15,50,1006,26,NW,3.13,0,0
5139,2013,8,3,2,2,7,3,12,19,18,78,1005,22,cv,0.89,0,0
5140,2013,8,3,3,2,12,3,13,25,15,53,1005,25,NW,4.02,0,0
5141,2013,8,3,4,2,9,16,19,38,17,73,1003,22,SE,1.79,0,0
5142,2013,8,3,5,2,22,20,33,27,17,68,1003,23,cv,0.89,0,0
5143,2013,8,3,6,2,21,4,21,18,16,64,1003,23,NW,4.92,0,0
5144,2013,8,3,7,2,16,17,16,21,17,68,1004,23,NW,6.71,0,0
5145,2013,8,3,8,2,20,23,23,26,18,61,1004,26,NE,1.79,0,0
5146,2013,8,3,9,2,20,28,31,25,18,51,1004,29,NW,1.79,0,0
5147,2013,8,3,10,2,29,42,24,25,17,48,1004,29,SE,1.79,0,0
5148,2013,8,3,11,2,27,50,26,28,17,45,1004,30,cv,1.79,0,0
5149,2013,8,3,12,2,32,54,32,32,16,40,1004,31,SE,3.13,0,0
5150,2013,8,3,13,2,32,54,32,28,16,38,1003,32,SE,4.92,0,0
5151,2013,8,3,14,2,23,33,24,28,17,40,1002,32,SE,6.71,0,0
5152,2013,8,3,15,2,22,51,25,27,14,31,1002,33,SE,10.73,0,0
5153,2013,8,3,16,2,22,53,25,30,16,38,1002,32,SE,15.65,0,0
5154,2013,8,3,17,2,30,55,28,29,17,40,1001,32,SE,20.57,0,0
5155,2013,8,3,18,2,39,57,39,37,18,45,1001,31,SE,25.49,0,0
5156,2013,8,3,19,2,56,41,54,55,19,58,1001,28,SE,29.51,0,0
5157,2013,8,3,20,2,60,51,59,62,19,61,1001,27,SE,32.64,0,0
5158,2013,8,3,21,2,64,53,63,57,20,65,1003,27,SE,35.77,0,0
5159,2013,8,3,22,2,72,61,71,63,20,69,1003,26,SE,36.66,0,0
5160,2013,8,3,23,2,82,72,83,76,20,65,1003,27,SE,39.79,0,0
5161,2013,8,4,0,2,93,80,88,75,21,73,1002,26,SE,42.92,0,0
5162,2013,8,4,1,2,95,82,98,84,21,73,1002,26,cv,0.89,0,0
5163,2013,8,4,2,2,101,97,104,90,21,78,1001,25,SE,1.79,0,0
5164,2013,8,4,3,2,108,109,108,86,21,83,1001,24,NE,1.79,0,0
5165,2013,8,4,4,2,109,92,111,100,21,88,1001,23,cv,0.89,0,0
5166,2013,8,4,5,2,113,87,111,103,20,83,1001,23,cv,1.78,0,0
5167,2013,8,4,6,2,119,86,123,109,21,88,1001,23,cv,2.67,0,0
5168,2013,8,4,7,2,123,104,131,110,22,83,1001,25,NW,0.89,0,0
5169,2013,8,4,8,2,131,118,149,107,22,78,1001,26,cv,0.89,0,0
5170,2013,8,4,9,2,99,80,100,63,22,69,1002,28,NE,1.79,0,0
5171,2013,8,4,10,2,82,80,88,66,21,58,1001,30,SE,3.13,0,0
5172,2013,8,4,11,2,75,68,81,58,21,58,1000,30,SE,4.92,0,0
5173,2013,8,4,12,2,99,95,108,76,19,48,1000,31,SE,6.71,0,0
5174,2013,8,4,13,2,110,99,108,80,20,49,999,32,SE,8.5,0,0
5175,2013,8,4,14,2,106,121,100,75,21,49,998,33,SE,10.29,0,0
5176,2013,8,4,15,2,76,120,93,62,21,49,997,33,SE,13.42,0,0
5177,2013,8,4,16,2,81,169,131,96,22,52,997,33,SE,16.55,0,0
5178,2013,8,4,17,2,113,173,150,122,23,59,996,32,SE,20.57,0,0
5179,2013,8,4,18,2,191,229,207,169,23,62,996,31,SE,24.59,0,0
5180,2013,8,4,19,2,167,172,153,144,24,66,996,31,SE,28.61,2.7,2.7
5181,2013,8,4,20,2,25,19,13,21,19,93,1000,20,NW,5.81,6,8.7
5182,2013,8,4,21,2,20,4,22,21,19,88,1000,21,NW,10.73,0.9,9.6
5183,2013,8,4,22,2,22,7,23,28,19,88,1000,21,SE,3.13,0.3,9.9
5184,2013,8,4,23,2,30,3,17,31,19,83,1000,22,SE,6.26,0.6,10.5
5185,2013,8,5,0,2,32,24,41,38,19,83,999,22,cv,0.89,0,0
5186,2013,8,5,1,2,30,25,38,42,19,88,999,21,NE,1.79,0,0
5187,2013,8,5,2,2,33,28,39,48,19,88,999,21,SE,1.79,0.1,0.1
5188,2013,8,5,3,2,51,31,48,54,19,88,998,21,NE,1.79,0,0
5189,2013,8,5,4,2,51,31,57,62,18,88,998,20,NW,1.79,0,0
5190,2013,8,5,5,2,NA,NA,54,50,18,88,998,20,NW,2.68,0,0
5191,2013,8,5,6,2,NA,NA,53,55,18,88,998,20,NW,4.47,0,0
5192,2013,8,5,7,2,59,20,58,46,19,83,998,22,NW,6.26,0,0
5193,2013,8,5,8,2,60,24,64,39,19,78,999,23,NW,8.05,0,0
5194,2013,8,5,9,2,49,37,44,35,19,65,999,26,NW,9.84,0,0
5195,2013,8,5,10,2,44,17,34,35,19,61,998,27,cv,1.79,0,0
5196,2013,8,5,11,2,43,27,30,35,18,54,999,28,cv,3.58,0,0
5197,2013,8,5,12,2,43,24,45,41,19,51,998,30,SE,1.79,0,0
5198,2013,8,5,13,2,56,41,53,41,19,48,998,31,cv,0.89,0,0
5199,2013,8,5,14,2,63,3,62,46,18,43,997,32,cv,1.78,0,0
5200,2013,8,5,15,2,73,3,72,54,20,49,997,32,SE,1.79,0,0
5201,2013,8,5,16,2,63,3,62,57,19,46,997,32,SE,3.58,0,0
5202,2013,8,5,17,2,55,NA,58,55,20,49,996,32,SE,6.71,0,0
5203,2013,8,5,18,2,38,NA,45,43,21,55,996,31,SE,9.84,0,0
5204,2013,8,5,19,2,34,NA,39,34,20,58,997,29,SE,12.97,0,0
5205,2013,8,5,20,2,42,NA,39,40,20,65,997,27,SE,14.76,0,0
5206,2013,8,5,21,2,36,NA,41,39,21,73,998,26,SE,16.55,0,0
5207,2013,8,5,22,2,47,NA,44,46,21,73,998,26,SE,17.44,0,0
5208,2013,8,5,23,2,54,NA,55,55,22,83,998,25,NE,0.89,0,0
5209,2013,8,6,0,2,54,NA,65,69,22,83,998,25,NE,2.68,0,0
5210,2013,8,6,1,2,NA,NA,76,71,22,83,999,25,SE,1.79,0,0
5211,2013,8,6,2,2,NA,NA,80,80,22,83,998,25,SE,3.58,0,0
5212,2013,8,6,3,2,NA,NA,99,86,22,83,998,25,SE,5.37,0,0
5213,2013,8,6,4,2,NA,NA,107,90,22,83,999,25,cv,0.89,0,0
5214,2013,8,6,5,2,NA,NA,116,94,22,83,998,25,NE,1.79,0,0
5215,2013,8,6,6,2,NA,NA,134,116,22,83,999,25,NE,3.58,0,0
5216,2013,8,6,7,2,NA,NA,162,124,22,78,999,26,cv,0.89,0,0
5217,2013,8,6,8,2,167,NA,170,130,22,78,1000,26,cv,1.78,0,0
5218,2013,8,6,9,2,170,244,183,139,23,78,1000,27,cv,2.67,0,0
5219,2013,8,6,10,2,182,233,196,127,23,78,1000,27,cv,3.56,0,0
5220,2013,8,6,11,2,189,233,196,130,24,74,1000,29,NE,1.79,0,0
5221,2013,8,6,12,2,181,NA,216,143,24,70,1000,30,SE,1.79,0,0
5222,2013,8,6,13,2,170,230,201,138,25,66,999,32,cv,0.89,0,0
5223,2013,8,6,14,2,157,215,181,130,25,66,998,32,SE,1.79,0,0
5224,2013,8,6,15,2,150,182,168,128,24,62,998,32,SE,4.92,0,0
5225,2013,8,6,16,2,155,160,157,122,25,66,998,32,SE,8.94,0,0
5226,2013,8,6,17,2,160,164,160,128,24,62,998,32,SE,12.07,0,0
5227,2013,8,6,18,2,179,203,180,147,25,70,998,31,SE,15.2,0,0
5228,2013,8,6,19,2,192,313,191,154,26,74,999,31,SE,18.33,0,0
5229,2013,8,6,20,2,219,330,208,168,26,79,999,30,SE,21.46,0,0
5230,2013,8,6,21,2,223,308,221,169,26,83,1000,29,SE,23.25,0,0
5231,2013,8,6,22,2,235,317,238,177,26,79,1000,30,cv,0.89,0,0
5232,2013,8,6,23,2,192,256,215,151,26,79,1000,30,SE,3.13,0,0
5233,2013,8,7,0,2,119,43,87,36,23,78,1001,27,NE,5.81,0,0
5234,2013,8,7,1,2,27,33,32,40,22,78,1001,26,NW,4.02,0.1,0.1
5235,2013,8,7,2,2,27,33,29,33,21,78,1003,25,NW,9.83,0.5,0.6
5236,2013,8,7,3,2,36,NA,26,37,21,78,1002,25,SE,3.13,0,0
5237,2013,8,7,4,2,38,NA,44,48,21,83,1002,24,cv,0.89,0,0
5238,2013,8,7,5,2,39,NA,49,43,21,83,1002,24,NW,3.13,0,0
5239,2013,8,7,6,2,33,NA,34,45,21,83,1002,24,cv,0.89,0,0
5240,2013,8,7,7,2,30,NA,40,43,21,83,1002,24,cv,1.78,0.1,0.1
5241,2013,8,7,8,2,41,105,48,39,22,83,1002,25,SE,0.89,0,0
5242,2013,8,7,9,2,33,137,34,37,22,69,1003,28,NW,3.13,0,0
5243,2013,8,7,10,2,38,108,37,43,22,65,1002,29,NW,6.26,0,0
5244,2013,8,7,11,2,30,108,41,34,21,62,1003,29,NE,1.79,0,0
5245,2013,8,7,12,2,23,NA,21,24,20,55,1003,30,NW,4.02,0,0
5246,2013,8,7,13,2,20,27,24,27,21,62,1003,29,NW,8.04,0,0
5247,2013,8,7,14,2,22,4,31,26,22,65,1002,29,NW,11.17,0.1,0.1
5248,2013,8,7,15,2,17,3,21,19,20,65,1003,27,NW,19.22,0.1,0.2
5249,2013,8,7,16,2,18,3,18,18,19,65,1002,26,NW,26.37,0,0
5250,2013,8,7,17,2,24,3,12,23,19,69,1002,25,NW,30.39,1,1
5251,2013,8,7,18,2,26,3,17,23,19,69,1002,25,NW,35.31,0.2,1.2
5252,2013,8,7,19,2,26,3,22,32,19,78,1001,23,NW,39.33,0,0
