No,year,month,day,hour,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
1924,2013,3,22,3,1,NA,NA,NA,-18,35.21,1018,-5,NW,36,0,0
1925,2013,3,22,4,1,20,NA,10,-19,32.32,1018,-5,NW,40,0,0
1926,2013,3,22,5,1,19,NA,10,-18,35.21,1018,-5,NW,45,0,0
1927,2013,3,22,6,1,26,NA,11,-17,41.35,1018,-6,NW,48,0,0
1928,2013,3,22,7,1,30,NA,15,-17,38.32,1019,-5,NW,51,0,0
1929,2013,3,22,8,1,NA,NA,NA,-17,35.53,1019,-4,NW,56,0,0
1930,2013,3,22,9,1,NA,NA,NA,-16,35.86,1019,-3,NW,62,0,0
1931,2013,3,22,10,1,NA,NA,NA,-18,28.13,1019,-2,NW,66,0,0
1932,2013,3,22,11,1,24,NA,13,-16,30.93,1019,-1,NW,70,0,0
1933,2013,3,22,12,1,26,NA,14,-17,28.44,1019,-1,NW,73,0,0
1934,2013,3,22,13,1,21,NA,15,-19,20.75,1018,1,NW,79,0,0
1935,2013,3,22,14,1,16,NA,16,-19,20.75,1018,1,NW,83,0,0
1936,2013,3,22,15,1,15,NA,16,-19,19.31,1018,2,NW,89,0,0
1937,2013,3,22,16,1,30,NA,17,-19,19.31,1018,2,NW,95,0,0
1938,2013,3,22,17,1,26,NA,22,-20,19.03,1018,1,NW,99,0,0
1939,2013,3,22,18,1,32,NA,35,-17,26.44,1018,0,NW,102,0,0
1940,2013,3,22,19,1,44,NA,49,-16,33.29,1019,-2,NE,2,0,0
1941,2013,3,22,20,1,41,NA,NA,-15,36.18,1019,-2,SE,2,0,0
1942,2013,3,22,21,1,79,NA,67,-14,42.31,1019,-3,SE,4,0,0
1943,2013,3,22,22,1,52,NA,77,-11,58.13,1019,-4,SE,6,0,0
1944,2013,3,22,23,1,77,NA,67,-9,68.11,1020,-4,SE,8,0,0
1945,2013,3,23,0,1,88,NA,61,-10,67.88,1020,-5,SW,2,0,0
1946,2013,3,23,1,1,107,NA,63,-11,58.13,1020,-4,SW,4,0,0
1947,2013,3,23,2,1,NA,NA,98,-11,62.69,1019,-5,SE,2,0,0
1948,2013,3,23,3,1,NA,NA,71,-11,62.69,1018,-5,SE,5,0,0
1949,2013,3,23,4,1,NA,NA,NA,-11,67.65,1017,-6,SE,8,0,0
1950,2013,3,23,5,1,69,NA,NA,-12,62.44,1017,-6,SE,11,0,0
1951,2013,3,23,6,1,96,NA,NA,-13,53.36,1017,-5,SE,14,0,0
1952,2013,3,23,7,1,114,NA,143,-12,53.65,1017,-4,SE,17,0,0
1953,2013,3,23,8,1,137,NA,111,-11,50.08,1017,-2,SE,21,0,0
1954,2013,3,23,9,1,130,NA,90,-12,39.92,1016,0,SE,24,0,0
1955,2013,3,23,10,1,110,NA,79,-16,26.75,1016,1,SE,26,0,0
1956,2013,3,23,11,1,72,NA,74,-16,26.75,1016,1,cv,1,0,0
1957,2013,3,23,12,1,41,NA,37,-13,31.88,1016,2,NE,2,0,0
1958,2013,3,23,13,1,50,NA,37,-12,34.56,1015,2,SE,2,0,0
1959,2013,3,23,14,1,48,NA,38,-9,43.88,1013,2,SE,7,0,0
1960,2013,3,23,15,1,54,NA,38,-7,55.08,1013,1,SE,11,0,0
1961,2013,3,23,16,1,44,NA,42,-5,69,1013,0,NE,6,0,0
1962,2013,3,23,17,1,89,NA,76,-3,80.19,1014,0,NE,9,1,1
1963,2013,3,23,18,1,NA,NA,101,-2,92.91,1014,-1,NE,12,1.4,2.4
1964,2013,3,23,19,1,116,NA,70,-2,92.91,1015,-1,NE,15,0.9,3.3
1965,2013,3,23,20,1,105,NA,75,-2,92.91,1016,-1,NE,18,0.5,3.8
1966,2013,3,23,21,1,101,NA,93,-2,100,1016,-2,NE,21,0,0
1967,2013,3,23,22,1,84,NA,71,-3,92.85,1017,-2,NW,4,0,0
1968,2013,3,23,23,1,82,NA,80,-4,92.79,1017,-3,NW,7,0,0
1969,2013,3,24,0,1,60,NA,49,-4,100,1018,-4,NW,11,0,0
1970,2013,3,24,1,1,50,NA,46,-5,92.73,1019,-4,NW,16,0,0
1971,2013,3,24,2,1,29,NA,29,-5,92.73,1019,-4,NW,20,0,0
1972,2013,3,24,3,1,31,NA,24,-6,92.67,1019,-5,NW,26,0,0
1973,2013,3,24,4,1,NA,NA,NA,-7,92.61,1019,-6,NW,29,0,0
1974,2013,3,24,5,1,32,NA,33,-7,92.61,1020,-6,NW,30,0,0
1975,2013,3,24,6,1,27,NA,36,-7,92.61,1020,-6,NW,32,0,0
1976,2013,3,24,7,1,36,NA,51,-7,92.61,1020,-6,NW,35,0,0
1977,2013,3,24,8,1,56,NA,59,-8,79.42,1021,-5,NW,38,0,0
1978,2013,3,24,9,1,61,NA,67,-7,85.82,1022,-5,NW,41,0,0
1979,2013,3,24,10,1,66,NA,65,-6,79.73,1022,-3,NW,44,0,0
1980,2013,3,24,11,1,56,NA,58,-6,74.03,1022,-2,NW,46,0,0
1981,2013,3,24,12,1,52,NA,46,-5,79.89,1021,-2,NW,49,0,0
1982,2013,3,24,13,1,35,NA,35,-5,74.22,1021,-1,NW,53,0,0
1983,2013,3,24,14,1,19,NA,17,-7,63.69,1021,-1,NW,57,0,0
1984,2013,3,24,15,1,NA,NA,NA,-10,50.38,1020,-1,NW,62,0,0
1985,2013,3,24,16,1,14,NA,9,-12,42.94,1020,-1,NW,66,0,0
1986,2013,3,24,17,1,26,NA,12,-11,50.08,1020,-2,NW,70,0,0
1987,2013,3,24,18,1,39,NA,15,-10,58.41,1020,-3,NW,74,0,0
1988,2013,3,24,19,1,55,NA,20,-10,62.95,1020,-4,NW,77,0,0
1989,2013,3,24,20,1,35,NA,26,-10,62.95,1021,-4,SW,1,0,0
1990,2013,3,24,21,1,47,NA,37,-10,67.88,1021,-5,SW,3,0,0
1991,2013,3,24,22,1,59,NA,63,-10,67.88,1021,-5,SW,4,0,0
1992,2013,3,24,23,1,NA,NA,NA,-9,79.26,1021,-6,SE,2,0,0
1993,2013,3,25,0,1,NA,NA,NA,-9,79.26,1021,-6,SW,2,0,0
1994,2013,3,25,1,1,NA,NA,NA,-9,79.26,1021,-6,SW,4,0,0
1995,2013,3,25,2,1,NA,NA,NA,-9,85.59,1021,-7,cv,1,0,0
1996,2013,3,25,3,1,NA,NA,NA,-9,85.59,1020,-7,SW,2,0,0
1997,2013,3,25,4,1,NA,NA,NA,-10,79.1,1020,-7,SW,4,0,0
1998,2013,3,25,5,1,NA,NA,NA,-10,79.1,1021,-7,SW,6,0,0
1999,2013,3,25,6,1,NA,NA,NA,-10,79.1,1021,-7,SW,8,0,0
2000,2013,3,25,7,1,NA,NA,NA,-9,73.45,1021,-5,SW,10,0,0
2001,2013,3,25,8,1,NA,NA,NA,-10,62.95,1022,-4,NW,3,0,0
2002,2013,3,25,9,1,36,NA,36,-11,50.08,1022,-2,SW,2,0,0
2003,2013,3,25,10,1,26,NA,22,-9,54.51,1022,-1,SW,5,0,0
2004,2013,3,25,11,1,22,NA,19,-9,50.68,1022,0,SW,9,0,0
2005,2013,3,25,12,1,21,NA,19,-12,39.92,1022,0,SW,12,0,0
2006,2013,3,25,13,1,17,NA,20,-11,40.24,1021,1,SW,15,0,0
2007,2013,3,25,14,1,NA,NA,NA,-10,40.55,1021,2,SW,19,0,0
2008,2013,3,25,15,1,NA,NA,NA,-11,37.45,1020,2,SW,22,0,0
2009,2013,3,25,16,1,NA,NA,NA,-11,37.45,1020,2,SW,25,0,0
2010,2013,3,25,17,1,39,NA,41,-11,40.24,1020,1,SW,29,0,0
2011,2013,3,25,18,1,54,NA,44,-9,54.51,1020,-1,SW,31,0,0
2012,2013,3,25,19,1,61,NA,46,-9,54.51,1021,-1,SW,33,0,0
2013,2013,3,25,20,1,60,NA,61,-8,63.45,1021,-2,SW,35,0,0
2014,2013,3,25,21,1,56,NA,54,-7,68.56,1020,-2,SE,2,0,0
2015,2013,3,25,22,1,64,NA,61,-7,73.84,1020,-3,SE,4,0,0
2016,2013,3,25,23,1,73,NA,60,-7,73.84,1020,-3,SE,6,0,0
2017,2013,3,26,0,1,79,NA,74,-7,73.84,1020,-3,SW,3,0,0
2018,2013,3,26,1,1,72,NA,81,-7,73.84,1019,-3,SE,2,0,0
2019,2013,3,26,2,1,80,NA,77,-8,68.33,1019,-3,SE,4,0,0
2020,2013,3,26,3,1,53,NA,63,-8,68.33,1018,-3,SE,6,0,0
2021,2013,3,26,4,1,42,NA,66,-8,68.33,1017,-3,SE,9,0,0
2022,2013,3,26,5,1,49,NA,75,-9,63.2,1017,-3,SE,11,0,0
2023,2013,3,26,6,1,65,NA,77,-8,68.33,1016,-3,SE,14,0,0
2024,2013,3,26,7,1,95,NA,90,-8,54.8,1016,0,SE,17,0,0
2025,2013,3,26,8,1,113,NA,94,-8,44.19,1015,3,SW,5,0,0
2026,2013,3,26,9,1,111,NA,94,-7,41.48,1015,5,SW,11,0,0
2027,2013,3,26,10,1,118,NA,103,-7,36.13,1014,7,SW,18,0,0
2028,2013,3,26,11,1,162,NA,157,-6,34.05,1013,9,SW,25,0,0
2029,2013,3,26,12,1,161,NA,141,-7,31.53,1012,9,SW,32,0,0
2030,2013,3,26,13,1,137,NA,122,-6,31.84,1011,10,SW,40,0,0
2031,2013,3,26,14,1,91,NA,93,-5,32.14,1010,11,SW,50,0,0
2032,2013,3,26,15,1,81,NA,75,-3,39.93,1010,10,SW,60,0,0
2033,2013,3,26,16,1,102,NA,91,-4,37.05,1009,10,SW,69,0,0
2034,2013,3,26,17,1,137,NA,101,-3,45.7,1008,8,SW,76,0,0
2035,2013,3,26,18,1,141,NA,111,-3,48.93,1008,7,SW,82,0,0
2036,2013,3,26,19,1,NA,NA,NA,-3,52.41,1008,6,SW,87,0,0
2037,2013,3,26,20,1,NA,NA,NA,-4,48.63,1009,6,SW,92,0,0
2038,2013,3,26,21,1,NA,NA,NA,-4,48.63,1010,6,SW,97,0,0
2039,2013,3,26,22,1,103,NA,79,-4,48.63,1011,6,SW,102,0,0
2040,2013,3,26,23,1,96,NA,71,-4,48.63,1012,6,SW,106,0,0
2041,2013,3,27,0,1,84,NA,69,-4,48.63,1012,6,SW,109,0,0
2042,2013,3,27,1,1,78,NA,68,-4,52.13,1011,5,SW,112,0,0
2043,2013,3,27,2,1,78,NA,77,-4,55.91,1011,4,SE,2,0,0
2044,2013,3,27,3,1,94,NA,81,-3,60.25,1010,4,SE,4,0,0
2045,2013,3,27,4,1,84,NA,80,-3,60.25,1009,4,SE,5,0,0
2046,2013,3,27,5,1,88,NA,75,-2,64.9,1009,4,SE,7,0,0
2047,2013,3,27,6,1,89,NA,85,-2,64.9,1008,4,SE,10,0,0
2048,2013,3,27,7,1,99,NA,91,-1,69.85,1008,4,SW,3,0,0
2049,2013,3,27,8,1,95,NA,80,-2,64.9,1008,4,SE,4,0,0
2050,2013,3,27,9,1,100,NA,83,-2,60.51,1009,5,SW,3,0,0
2051,2013,3,27,10,1,129,NA,95,-1,65.13,1009,5,SW,7,0.9,0.9
2052,2013,3,27,11,1,183,NA,124,1,80.78,1010,4,SW,12,1.1,2
2053,2013,3,27,12,1,NA,NA,134,3,93.19,1009,4,SW,20,0.2,2.2
2054,2013,3,27,13,1,189,NA,162,2,86.79,1011,4,SW,27,0.3,2.5
2055,2013,3,27,14,1,90,NA,119,1,93.08,1011,2,NW,7,0,0
2056,2013,3,27,15,1,38,NA,41,0,80.63,1012,3,NW,13,0.2,0.2
2057,2013,3,27,16,1,29,NA,29,0,80.63,1012,3,NE,2,0,0
2058,2013,3,27,17,1,29,NA,33,0,86.58,1013,2,SE,2,0,0
2059,2013,3,27,18,1,NA,NA,NA,0,86.58,1014,2,SE,4,0,0
2060,2013,3,27,19,1,62,NA,87,0,86.58,1015,2,SE,5,0,0
2061,2013,3,27,20,1,127,NA,88,-1,92.96,1016,0,cv,1,0,0
2062,2013,3,27,21,1,130,NA,110,-1,92.96,1017,0,SW,2,0,0
2063,2013,3,27,22,1,114,NA,108,-2,92.91,1017,-1,SW,3,0,0
2064,2013,3,27,23,1,43,NA,22,-2,92.91,1018,-1,SW,4,0,0
2065,2013,3,28,0,1,NA,NA,NA,-3,100,1018,-3,SW,7,0,0
2066,2013,3,28,1,1,30,NA,7,-5,86.04,1018,-3,SW,10,0,0
2067,2013,3,28,2,1,14,NA,6,-7,68.56,1018,-2,NW,2,0,0
2068,2013,3,28,3,1,NA,NA,NA,-8,63.45,1019,-2,SW,2,0,0
2069,2013,3,28,4,1,14,NA,5,-8,63.45,1019,-2,NW,2,0,0
2070,2013,3,28,5,1,14,NA,6,-8,63.45,1019,-2,NW,5,0,0
2071,2013,3,28,6,1,21,NA,9,-9,63.2,1020,-3,NW,7,0,0
2072,2013,3,28,7,1,22,NA,8,-8,58.95,1020,-1,NW,10,0,0
2073,2013,3,28,8,1,12,NA,10,-9,50.68,1020,0,NW,15,0,0
2074,2013,3,28,9,1,11,NA,12,-11,40.24,1020,1,NW,19,0,0
2075,2013,3,28,10,1,14,NA,11,-10,43.57,1020,1,NW,22,0,0
2076,2013,3,28,11,1,17,NA,11,-9,43.88,1021,2,NW,26,0,0
2077,2013,3,28,12,1,16,NA,9,-10,37.77,1020,3,SW,4,0,0
2078,2013,3,28,13,1,14,NA,7,-10,37.77,1020,3,NW,5,0,0
2079,2013,3,28,14,1,9,NA,7,-12,30,1020,4,NW,9,0,0
2080,2013,3,28,15,1,9,NA,7,-11,34.88,1020,3,NW,15,0,0
2081,2013,3,28,16,1,14,NA,9,-12,30,1020,4,NW,21,0,0
2082,2013,3,28,17,1,22,NA,13,-13,29.69,1020,3,NW,28,0,0
2083,2013,3,28,18,1,56,NA,19,-11,37.45,1021,2,NW,31,0,0
2084,2013,3,28,19,1,57,NA,29,-11,40.24,1021,1,NW,32,0,0
2085,2013,3,28,20,1,56,NA,36,-9,54.51,1021,-1,SW,1,0,0
2086,2013,3,28,21,1,54,NA,55,-8,58.95,1021,-1,SE,1,0,0
2087,2013,3,28,22,1,92,NA,107,-7,68.56,1021,-2,SE,3,0,0
2088,2013,3,28,23,1,103,NA,105,-7,68.56,1021,-2,SE,5,0,0
2089,2013,3,29,0,1,87,NA,73,-6,79.73,1021,-3,SW,2,0,0
2090,2013,3,29,1,1,89,NA,89,-7,73.84,1021,-3,SW,3,0,0
2091,2013,3,29,2,1,70,NA,64,-7,73.84,1021,-3,SE,1,0,0
2092,2013,3,29,3,1,63,NA,46,-7,73.84,1021,-3,SW,2,0,0
2093,2013,3,29,4,1,31,NA,20,-6,85.93,1022,-4,SW,4,0,0
2094,2013,3,29,5,1,15,NA,9,-9,58.68,1022,-2,NW,4,0,0
2095,2013,3,29,6,1,10,NA,8,-11,50.08,1023,-2,NW,9,0,0
2096,2013,3,29,7,1,19,NA,9,-13,39.6,1024,-1,NW,14,0,0
2097,2013,3,29,8,1,13,NA,10,-13,36.82,1024,0,NW,20,0,0
2098,2013,3,29,9,1,13,NA,11,-14,31.56,1024,1,NW,26,0,0
2099,2013,3,29,10,1,12,NA,10,-12,34.56,1024,2,NW,30,0,0
2100,2013,3,29,11,1,16,NA,9,-14,29.38,1024,2,NW,33,0,0
2101,2013,3,29,12,1,17,NA,7,-14,27.36,1024,3,NW,37,0,0
2102,2013,3,29,13,1,10,NA,7,-14,25.49,1024,4,NW,39,0,0
2103,2013,3,29,14,1,10,NA,7,-16,21.6,1023,4,NW,41,0,0
2104,2013,3,29,15,1,12,NA,8,-16,21.6,1022,4,NW,44,0,0
2105,2013,3,29,16,1,13,NA,10,-16,21.6,1023,4,NW,46,0,0
2106,2013,3,29,17,1,28,NA,12,-16,23.18,1023,3,NW,49,0,0
2107,2013,3,29,18,1,51,NA,16,-14,31.56,1023,1,NW,51,0,0
2108,2013,3,29,19,1,37,NA,19,-14,33.93,1024,0,NW,52,0,0
2109,2013,3,29,20,1,27,NA,26,-14,31.56,1024,1,NW,53,0,0
2110,2013,3,29,21,1,33,NA,50,-10,46.84,1024,0,SE,1,0,0
2111,2013,3,29,22,1,43,NA,151,-9,58.68,1024,-2,SE,2,0,0
2112,2013,3,29,23,1,81,NA,123,-8,63.45,1025,-2,SE,4,0,0
2113,2013,3,30,0,1,103,NA,78,-8,73.65,1025,-4,SE,5,0,0
2114,2013,3,30,1,1,87,NA,91,-8,73.65,1025,-4,SE,6,0,0
2115,2013,3,30,2,1,96,NA,115,-7,79.58,1025,-4,SW,1,0,0
2116,2013,3,30,3,1,95,NA,107,-7,85.82,1025,-5,SE,1,0,0
2117,2013,3,30,4,1,93,NA,80,-7,85.82,1025,-5,SE,2,0,0
2118,2013,3,30,5,1,123,NA,91,-7,79.58,1025,-4,SE,4,0,0
2119,2013,3,30,6,1,135,NA,128,-8,73.65,1024,-4,SE,6,0,0
2120,2013,3,30,7,1,134,NA,NA,-7,63.69,1024,-1,SE,7,0,0
2121,2013,3,30,8,1,120,NA,158,-8,50.97,1024,1,cv,1,0,0
2122,2013,3,30,9,1,79,NA,56,-12,32.19,1025,3,cv,2,0,0
2123,2013,3,30,10,1,68,NA,37,-12,30,1025,4,SW,3,0,0
2124,2013,3,30,11,1,51,NA,38,-13,25.79,1024,5,SW,6,0,0
2125,2013,3,30,12,1,39,NA,26,-13,25.79,1024,5,SW,9,0,0
2126,2013,3,30,13,1,25,NA,21,-13,24.06,1023,6,SW,12,0,0
2127,2013,3,30,14,1,23,NA,16,-12,24.36,1023,7,cv,3,0,0
2128,2013,3,30,15,1,36,NA,24,-13,22.46,1022,7,SW,3,0,0
2129,2013,3,30,16,1,58,NA,40,-13,22.46,1022,7,SW,6,0,0
2130,2013,3,30,17,1,70,NA,47,-13,24.06,1021,6,SW,8,0,0
2131,2013,3,30,18,1,86,NA,56,-11,32.5,1021,4,SW,9,0,0
2132,2013,3,30,19,1,101,NA,68,-12,32.19,1022,3,SW,11,0,0
2133,2013,3,30,20,1,115,NA,83,-9,47.14,1022,1,cv,0,0,0
2134,2013,3,30,21,1,171,NA,120,-7,59.21,1022,0,SW,1,0,0
2135,2013,3,30,22,1,137,NA,102,-7,59.21,1022,0,SW,3,0,0
2136,2013,3,30,23,1,107,NA,80,-6,68.78,1022,-1,SW,5,0,0
2137,2013,3,31,0,1,130,NA,90,-5,74.22,1022,-1,SW,7,0,0
2138,2013,3,31,1,1,181,NA,142,-5,74.22,1022,-1,SW,9,0,0
2139,2013,3,31,2,1,193,NA,173,-3,86.26,1022,-1,SW,14,0,0
2140,2013,3,31,3,1,148,NA,134,-2,92.91,1022,-1,SW,19,0,0
2141,2013,3,31,4,1,140,NA,109,-1,92.96,1021,0,SW,22,0,0
2142,2013,3,31,5,1,124,NA,111,-1,92.96,1021,0,SW,24,0,0
2143,2013,3,31,6,1,111,NA,104,-1,92.96,1021,0,SW,27,0,0
2144,2013,3,31,7,1,113,NA,114,-2,86.37,1021,0,SW,30,0,0
2145,2013,3,31,8,1,132,NA,118,-2,86.37,1021,0,SW,33,0,0
2146,2013,3,31,9,1,124,NA,100,-1,86.47,1022,1,SW,36,0.1,0.1
2147,2013,3,31,10,1,128,NA,112,-1,86.47,1022,1,SW,41,0.1,0.2
2148,2013,3,31,11,1,135,NA,115,-1,80.49,1022,2,SW,46,0,0
2149,2013,3,31,12,1,142,NA,121,0,86.58,1022,2,SW,50,0,0
2150,2013,3,31,13,1,154,NA,131,0,80.63,1022,3,SW,53,0,0
2151,2013,3,31,14,1,149,NA,139,0,80.63,1021,3,SE,2,0,0
2152,2013,3,31,15,1,159,NA,154,0,75.14,1020,4,SW,2,0,0
2153,2013,3,31,16,1,175,NA,157,0,75.14,1020,4,SW,3,0,0
2154,2013,3,31,17,1,181,NA,168,0,75.14,1020,4,cv,1,0,0
2155,2013,3,31,18,1,201,NA,196,0,80.63,1020,3,NE,2,0,0
2156,2013,3,31,19,1,216,NA,202,0,80.63,1020,3,SE,3,0,0
2157,2013,3,31,20,1,212,NA,213,0,86.58,1021,2,SE,5,0,0
2158,2013,3,31,21,1,197,NA,210,0,86.58,1021,2,SE,7,0.6,0.6
2159,2013,3,31,22,1,191,NA,197,0,86.58,1021,2,cv,1,0.5,1.1
2160,2013,3,31,23,1,196,NA,199,0,86.58,1021,2,SE,2,0.6,1.7
2161,2013,4,1,0,1,175,NA,191,0,93.02,1021,1,SE,4,0.5,2.2
2162,2013,4,1,1,1,179,NA,188,0,93.02,1021,1,NE,2,0.8,3
2163,2013,4,1,2,1,169,NA,210,0,93.02,1020,1,NE,6,1.5,4.5
2164,2013,4,1,3,1,211,NA,200,0,93.02,1020,1,NE,9,2,6.5
2165,2013,4,1,4,1,186,NA,160,1,100,1019,1,SE,3,2.4,8.9
2166,2013,4,1,5,1,136,NA,155,0,93.02,1019,1,SE,6,0,0
2167,2013,4,1,6,1,NA,NA,NA,0,93.02,1019,1,SE,9,0,0
2168,2013,4,1,7,1,146,NA,161,0,93.02,1019,1,SE,12,0,0
2169,2013,4,1,8,1,141,NA,165,0,93.02,1019,1,SE,14,0.5,0.5
2170,2013,4,1,9,1,154,NA,159,0,93.02,1019,1,SE,16,1.6,2.1
2171,2013,4,1,10,1,206,NA,187,0,100,1020,0,NE,2,1.4,3.5
2172,2013,4,1,11,1,252,NA,216,0,93.02,1020,1,NE,4,3.1,6.6
2173,2013,4,1,12,1,204,NA,167,0,93.02,1019,1,NE,7,2.2,8.8
2174,2013,4,1,13,1,177,NA,135,1,100,1019,1,NE,10,2.2,11
2175,2013,4,1,14,1,160,NA,141,1,93.08,1019,2,NE,14,1.1,12.1
2176,2013,4,1,15,1,127,NA,138,0,93.02,1019,1,NE,17,1.5,13.6
2177,2013,4,1,16,1,107,NA,107,0,93.02,1019,1,NE,20,0.7,14.3
2178,2013,4,1,17,1,85,NA,75,0,93.02,1019,1,NE,22,0.5,14.8
2179,2013,4,1,18,1,96,NA,73,0,100,1018,0,NE,25,0.1,14.9
2180,2013,4,1,19,1,93,NA,72,0,93.02,1018,1,NE,28,NA,NA
2181,2013,4,1,20,1,101,NA,73,0,93.02,1019,1,NE,30,0,0
2182,2013,4,1,21,1,85,NA,63,0,93.02,1019,1,NW,2,0,0
2183,2013,4,1,22,1,78,NA,48,0,93.02,1019,1,NW,4,0,0
2184,2013,4,1,23,1,88,NA,66,0,93.02,1019,1,NE,2,0,0
2185,2013,4,2,0,1,87,NA,90,0,100,1019,0,NW,2,0,0
2186,2013,4,2,1,1,89,NA,95,-1,100,1018,-1,NW,3,0,0
2187,2013,4,2,2,1,88,NA,95,-2,92.91,1018,-1,NW,4,0,0
2188,2013,4,2,3,1,87,NA,103,-2,100,1018,-2,cv,0,0,0
2189,2013,4,2,4,1,99,NA,98,-3,100,1018,-3,SE,2,0,0
2190,2013,4,2,5,1,118,NA,103,-3,92.85,1018,-2,SE,3,0,0
2191,2013,4,2,6,1,NA,NA,89,-3,92.85,1018,-2,cv,1,0,0
2192,2013,4,2,7,1,171,NA,109,-3,92.85,1018,-2,cv,2,0,0
2193,2013,4,2,8,1,159,NA,149,-3,92.85,1018,-2,cv,3,0.1,0.1
2194,2013,4,2,9,1,NA,NA,NA,-3,92.85,1019,-2,SW,2,0,0
2195,2013,4,2,10,1,NA,NA,NA,-2,92.91,1019,-1,SW,4,0,0
2196,2013,4,2,11,1,NA,NA,NA,0,100,1018,0,SW,6,0,0
2197,2013,4,2,12,1,100,NA,NA,2,93.13,1017,3,SW,8,0,0
2198,2013,4,2,13,1,93,NA,NA,0,65.36,1016,6,SW,12,0,0
2199,2013,4,2,14,1,42,NA,45,-1,52.98,1014,8,SW,16,0,0
2200,2013,4,2,15,1,41,NA,32,-3,42.71,1013,9,SW,21,NA,NA
2201,2013,4,2,16,1,57,NA,50,-2,46,1013,9,SW,26,0,0
2202,2013,4,2,17,1,NA,NA,NA,-1,52.98,1012,8,SW,31,0,0
2203,2013,4,2,18,1,49,NA,40,-2,56.45,1011,6,SW,35,0,0
2204,2013,4,2,19,1,NA,NA,NA,-2,60.51,1010,5,SW,38,0,0
2205,2013,4,2,20,1,67,NA,39,-3,60.25,1010,4,SW,41,0,0
2206,2013,4,2,21,1,69,NA,50,-2,64.9,1010,4,SW,44,0,0
2207,2013,4,2,22,1,74,NA,44,-3,60.25,1010,4,SW,47,0,0
2208,2013,4,2,23,1,91,NA,72,-3,56.18,1009,5,SW,52,0,0
2209,2013,4,3,0,1,100,NA,83,-4,48.63,1008,6,SW,56,0,0
2210,2013,4,3,1,1,NA,NA,82,-3,56.18,1008,5,SW,60,0,0
2211,2013,4,3,2,1,103,NA,82,-3,60.25,1009,4,SW,61,0,0
2212,2013,4,3,3,1,99,NA,81,-3,69.43,1009,2,NW,1,0,0
2213,2013,4,3,4,1,124,NA,96,-2,69.64,1010,3,SW,2,0,0
2214,2013,4,3,5,1,125,NA,99,-1,80.49,1011,2,SW,5,0,0
2215,2013,4,3,6,1,123,NA,96,0,86.58,1012,2,SW,6,0,0
2216,2013,4,3,7,1,NA,NA,NA,1,86.68,1013,3,SW,7,0,0
2217,2013,4,3,8,1,49,NA,40,0,65.36,1014,6,NE,2,0,0
2218,2013,4,3,9,1,30,NA,49,-6,36.44,1015,8,NE,8,0,0
2219,2013,4,3,10,1,25,NA,27,-6,34.05,1016,9,NE,15,0,0
2220,2013,4,3,11,1,NA,NA,NA,-8,29.18,1016,9,NW,6,0,0
2221,2013,4,3,12,1,22,NA,14,-7,29.48,1016,10,NE,5,0,0
2222,2013,4,3,13,1,14,NA,11,-6,29.79,1015,11,NW,5,0,0
2223,2013,4,3,14,1,9,NA,10,-7,27.58,1015,11,NE,6,0,0
2224,2013,4,3,15,1,9,NA,9,-7,27.58,1015,11,NE,12,0,0
2225,2013,4,3,16,1,12,NA,11,-8,27.29,1016,10,NE,18,0,0
2226,2013,4,3,17,1,18,NA,18,-8,29.18,1016,9,NE,23,0,0
2227,2013,4,3,18,1,35,NA,34,-8,31.23,1017,8,NE,27,0,0
2228,2013,4,3,19,1,109,NA,55,-6,39.01,1017,7,NE,31,0,0
2229,2013,4,3,20,1,35,NA,63,-7,36.13,1018,7,SE,3,0,0
2230,2013,4,3,21,1,40,NA,NA,-7,38.7,1018,6,NE,2,0,0
2231,2013,4,3,22,1,40,NA,NA,-6,44.8,1018,5,NE,5,0,0
2232,2013,4,3,23,1,41,NA,39,-5,51.84,1018,4,NE,9,0,0
2233,2013,4,4,0,1,42,NA,30,-5,55.63,1018,3,SE,1,0,0
2234,2013,4,4,1,1,39,NA,31,-5,64.18,1017,1,NE,4,0,0
2235,2013,4,4,2,1,39,NA,28,-5,64.18,1017,1,NE,8,0,0
2236,2013,4,4,3,1,44,NA,32,-5,69,1017,0,NE,11,0,0
2237,2013,4,4,4,1,38,NA,32,-5,64.18,1017,1,NE,15,0,0
2238,2013,4,4,5,1,39,NA,26,-6,63.94,1017,0,NE,18,0,0
2239,2013,4,4,6,1,52,NA,41,-5,69,1017,0,NE,22,0,0
2240,2013,4,4,7,1,83,NA,69,-5,59.74,1018,2,NE,27,0,0
2241,2013,4,4,8,1,NA,NA,75,-5,51.84,1018,4,NE,32,0,0
2242,2013,4,4,9,1,NA,NA,62,-5,45.1,1018,6,NE,36,0,0
2243,2013,4,4,10,1,NA,NA,59,-7,33.74,1017,8,NE,40,0,0
2244,2013,4,4,11,1,73,NA,48,-7,29.48,1017,10,NE,43,0,0
2245,2013,4,4,12,1,62,NA,44,-8,25.53,1016,11,NW,2,0,0
2246,2013,4,4,13,1,50,NA,47,-8,23.89,1015,12,NW,4,0,0
2247,2013,4,4,14,1,48,NA,47,-7,24.18,1014,13,NW,6,0,0
2248,2013,4,4,15,1,47,NA,57,-3,34.97,1014,12,NE,5,0,0
